iso3c,year,urb_pop,gdp
BFA,2005,22.01797784,441.164148
BFA,2012,24.80019121,731.4701389
BFA,2000,18.00035033,248.9085269
BFA,2002,19.72505358,285.6540876
BFA,2011,24.46829768,725.0247677
BFA,2018,26.08322022,777.4656185
BFA,2006,22.55283069,455.5136556
BFA,2007,22.97417608,514.6844512
BFA,2017,25.97699187,709.0915359
BFA,2009,23.74523256,601.5695207
BFA,2010,24.1150925,624.9572522
BFA,2013,25.10611615,759.7620652
BFA,2008,23.36337478,619.4375333
BFA,2022,27.27913697,827.3308435
BFA,2020,26.35783736,825.2370388
BFA,2021,26.81143077,895.5352884
BFA,2001,18.85914521,259.4852234
BFA,2015,25.62143265,630.1247508
BFA,2016,25.82151037,663.7423648
BFA,2003,20.56332726,362.3739
BFA,2019,26.11872544,764.8530778
BFA,2023,27.78724784,873.4825897
BFA,2024,28.33525149,981.9926498
BFA,2014,25.3814156,764.8616751
BDI,2005,9.180616762,147.2346193
BDI,2012,12.22445968,231.0987878
BDI,2006,9.464629178,161.8927556
BDI,2007,9.772891857,166.1627449
BDI,2015,14.66950855,254.4025852
BDI,2016,15.61809056,232.9378121
BDI,2018,17.6820222,245.6616783
BDI,2020,19.93099843,255.8324539
BDI,2021,21.11088619,264.9803793
BDI,2008,10.10643534,189.5020746
BDI,2003,8.676143394,111.4066828
BDI,2013,12.96709627,234.8447702
BDI,2014,13.78397817,250.5444922
BDI,2024,24.83028387,219.4248309
BDI,2010,10.98430973,216.7277053
BDI,2017,16.62412739,246.0607257
BDI,2004,8.918554779,125.1949652
BDI,2000,8.043814498,134.5378618
BDI,2022,22.3202446,302.9925053
BDI,2002,8.451082774,120.9523086
BDI,2011,11.56166522,230.0697614
BDI,2009,10.49799004,198.431524
BDI,2023,23.55347684,250.6272531
BDI,2001,8.241073087,132.1595545
BDI,2019,18.78617815,234.3106159
CPV,2002,55.5703408,1328.578743
CPV,2009,60.90642018,3659.720464
CPV,2003,56.3297072,1717.975654
CPV,2010,61.79742627,3579.460061
CPV,2000,53.93321492,1189.514793
CPV,2001,54.77621723,1223.330553
CPV,2023,75.90642458,4794.901219
CPV,2004,57.0677167,1929.490815
CPV,2011,62.7419929,4002.013869
CPV,2022,75.03373806,4323.31362
CPV,2005,57.79776958,2004.146804
CPV,2024,76.7721471,5192.481573
CPV,2008,60.07419112,3908.648858
CPV,2020,72.88385216,3539.226612
CPV,2021,74.16079309,3971.444092
CPV,2019,71.62542851,4380.781173
CPV,2006,58.53326609,2256.996662
CPV,2007,59.28760652,3324.576752
CPV,2018,70.39707488,4294.9651
CPV,2016,68.03540784,3608.966052
CPV,2017,69.19999882,3893.095714
CPV,2012,63.72604545,3736.81517
CPV,2013,64.74862075,3960.975968
CPV,2014,65.80851127,3985.607065
CPV,2015,66.90450948,3415.062667
KHM,2004,18.98136153,444.1990675
KHM,2003,18.88817653,386.6911239
KHM,2014,27.81795578,1431.563965
KHM,2005,19.09227201,525.7973251
KHM,2002,18.80364173,350.1472766
KHM,2001,18.71868187,327.5009843
KHM,2018,37.64043364,2036.673776
KHM,2015,30.06692225,1547.320104
KHM,2010,21.12322512,952.2746163
KHM,2006,19.22998324,612.2526486
KHM,2011,22.38247885,1088.981528
KHM,2020,39.83265803,2081.739142
KHM,2021,40.10918581,2167.403242
KHM,2016,32.4767436,1675.195557
KHM,2017,35.01279051,1826.353917
KHM,2007,19.4035705,731.6922951
KHM,2019,39.58302413,2225.877055
KHM,2008,19.65745099,866.2839998
KHM,2022,40.37461619,2325.0305
KHM,2000,18.62422167,296.4266875
KHM,2009,20.19797287,875.7489362
KHM,2013,25.76447351,1305.660097
KHM,2012,23.94110476,1192.80263
KHM,2024,40.87270333,2627.879698
KHM,2023,40.62907881,2429.748535
CMR,2003,47.73255236,988.2412768
CMR,2018,53.63398737,1610.696416
CMR,2002,47.25892425,789.6238111
CMR,2012,51.588712,1449.098744
CMR,2013,51.94755919,1575.928821
CMR,2014,52.29939444,1649.443391
CMR,2016,52.98150338,1441.720173
CMR,2015,52.64408631,1415.000097
CMR,2017,53.31151421,1496.089518
CMR,2005,48.58378524,1142.624663
CMR,2019,53.94879141,1555.226605
CMR,2020,54.25579492,1555.603707
CMR,2011,51.2229843,1513.96057
CMR,2024,55.40317486,1830.008337
CMR,2021,54.55486645,1672.326573
CMR,2022,54.84587457,1604.87727
CMR,2004,48.1826846,1133.393267
CMR,2010,50.85050754,1398.58702
CMR,2009,50.47141313,1461.389992
CMR,2008,50.08583253,1492.142698
CMR,2006,49.20441734,1191.45459
CMR,2001,46.76275091,715.4702965
CMR,2023,55.12868785,1720.475102
CMR,2007,49.70270286,1325.672482
CMR,2000,46.24498294,708.5657316
CAN,2003,79.39138067,28301.86459
CAN,2000,78.62929955,24271.00206
CAN,2001,78.84147649,23822.09621
CAN,2015,81.24656703,43594.1941
CAN,2002,79.09902348,24256.01923
CAN,2007,80.44256151,44660.08389
CAN,2008,80.66289449,46710.25269
CAN,2005,79.97606159,36383.66001
CAN,2009,80.85918389,40874.88319
CAN,2013,81.18343996,52638.11872
CAN,2014,81.21118316,50960.84312
CAN,2023,82.52505644,54220.3285
CAN,2017,81.40189458,45129.62812
CAN,2016,81.30230111,42314.06158
CAN,2004,79.69230633,32145.54126
CAN,2012,81.15134832,52670.34473
CAN,2010,81.01208923,47560.6666
CAN,2006,80.2190661,40504.0371
CAN,2024,82.70025658,54340.34772
CAN,2011,81.10314254,52223.85884
CAN,2022,82.35008974,56256.80073
CAN,2018,81.55003416,46539.17616
CAN,2020,81.95098887,43537.8393
CAN,2019,81.7363672,46352.86934
CAN,2021,82.17792791,52886.66164
CYM,2008,100,89655.11856
CYM,2005,100,
CYM,2021,100,86449.6749
CYM,2022,100,93030.70514
CYM,2004,100,
CYM,2020,100,82338.79774
CYM,2000,100,
CYM,2007,100,89888.26113
CYM,2003,100,
CYM,2018,100,83865.55404
CYM,2019,100,88254.29025
CYM,2001,100,
CYM,2015,100,76379.20988
CYM,2006,100,87085.09459
CYM,2024,100,
CYM,2013,100,75113.73423
CYM,2011,100,75280.96177
CYM,2002,100,
CYM,2016,100,77802.25357
CYM,2009,100,81373.57212
CYM,2012,100,75101.59069
CYM,2010,100,76837.67101
CYM,2017,100,80053.94427
CYM,2023,100,99143.51802
CYM,2014,100,75845.30556
CAF,2003,37.88631719,278.4039922
CAF,2011,38.80306695,534.0572815
CAF,2004,37.96268894,303.4613212
CAF,2001,37.75602362,237.9517025
CAF,2002,37.8169753,248.639291
CAF,2017,40.81514434,432.3240257
CAF,2018,41.28246662,455.2439629
CAF,2008,38.34744892,437.2482747
CAF,2024,44.12435556,516.161
CAF,2012,39.0301696,544.3958491
CAF,2014,39.62265219,409.850486
CAF,2010,38.62449631,476.873787
CAF,2015,39.98244213,366.3228539
CAF,2016,40.38087117,387.1762034
CAF,2007,38.23433394,380.8870488
CAF,2013,39.30429635,364.3669626
CAF,2006,38.13443368,333.9425199
CAF,2019,41.78004304,449.2284676
CAF,2022,43.27519675,467.359825
CAF,2005,38.04485104,311.9500231
CAF,2023,43.69836921,495.9788973
CAF,2009,38.4766757,456.4716739
CAF,2000,37.70148798,239.1541337
CAF,2021,42.85477829,492.2631428
CAF,2020,42.30507859,462.8790713
TCD,2024,26.93152924,961.5597556
TCD,2002,21.7007762,219.061392
TCD,2006,21.76297978,906.8972606
TCD,2007,21.77090468,980.4835315
TCD,2001,21.67809826,194.3229533
TCD,2000,21.65276908,163.1216637
TCD,2005,21.7519047,838.0921077
TCD,2019,24.27310474,893.3364416
TCD,2020,24.73419218,866.9478149
TCD,2004,21.73777921,445.8507672
TCD,2018,23.84860849,948.6566299
TCD,2015,22.80112588,993.9907306
TCD,2008,21.7755796,1166.368835
TCD,2021,25.23122464,946.3585002
TCD,2023,26.33053952,949.3334537
TCD,2022,25.76355586,966.0364683
TCD,2010,21.84723782,1141.800693
TCD,2009,21.77843966,1035.637197
TCD,2003,21.72070312,289.0876211
TCD,2016,23.11197347,861.8317676
TCD,2017,23.46134947,854.4612004
TCD,2014,22.52945135,1278.789814
TCD,2013,22.29759299,1304.88743
TCD,2011,21.95587368,1308.142187
TCD,2012,22.10619041,1354.343447
CHI,2007,31.56924153,74139.97799
CHI,2013,32.54322518,59308.46666
CHI,2004,30.89599884,56259.53442
CHI,2006,31.33507708,62745.10066
CHI,2008,31.79721921,
CHI,2010,32.18682291,56123.4598
CHI,2017,32.78532194,55806.35543
CHI,2003,30.71479956,48570.77966
CHI,2005,31.10675649,57647.11889
CHI,2012,32.44143346,58809.56989
CHI,2024,32.70562112,
CHI,2018,32.8125992,60784.81254
CHI,2009,32.00701881,57778.54071
CHI,2001,30.49170136,41873.74061
CHI,2002,30.5750453,44459.73182
CHI,2016,32.74262597,55947.57981
CHI,2019,32.8235411,60564.6294
CHI,2020,32.8247185,56785.9402
CHI,2015,32.69077843,61847.82122
CHI,2022,32.79204391,67627.14173
CHI,2023,32.7554338,74585.52241
CHI,2000,30.45654257,43479.19408
CHI,2011,32.32633502,60415.26321
CHI,2014,32.62755953,64697.5485
CHI,2021,32.81481411,66915.39639
CHL,2019,88.12736856,14495.71672
CHL,2024,88.99509085,16709.8894
CHL,2018,87.96204938,15659.48087
CHL,2000,86.27109125,5052.992458
CHL,2023,88.81586172,17067.03648
CHL,2002,86.61141151,4430.847412
CHL,2017,87.80002958,14879.90862
CHL,2016,87.63062906,13649.85205
CHL,2013,87.18277777,15683.54864
CHL,2014,87.31337015,14529.67672
CHL,2003,86.6792973,4773.401775
CHL,2021,88.46605117,16206.83255
CHL,2022,88.63953528,15405.61658
CHL,2001,86.49063459,4563.595299
CHL,2015,87.46533203,13433.9203
CHL,2011,87.01091647,14487.39278
CHL,2012,87.08249437,15241.907
CHL,2009,86.91248973,10098.80172
CHL,2010,86.95601356,12632.87047
CHL,2005,86.77682445,7480.32331
CHL,2020,88.29534904,13114.81547
CHL,2006,86.81251234,9318.656553
CHL,2004,86.73367545,6120.591521
CHL,2008,86.87657694,10683.21888
CHL,2007,86.84450716,10346.41382
CHN,2004,41.76001358,1530.927262
CHN,2000,36.43202347,969.1995137
CHN,2001,37.65974426,1065.405976
CHN,2009,48.34170532,3898.244592
CHN,2008,46.98950577,3523.443021
CHN,2014,55.75025558,7781.065975
CHN,2023,65.5301448,12951.17824
CHN,2002,39.08978271,1163.559577
CHN,2013,54.49000168,7147.035186
CHN,2021,64.72107697,12887.43572
CHN,2022,65.21763611,12970.60564
CHN,2015,57.32978439,8175.332851
CHN,2007,45.88924408,2734.727099
CHN,2012,53.10031128,6405.057424
CHN,2003,40.53023148,1306.972454
CHN,2005,42.98999786,1777.644968
CHN,2016,58.83992386,8254.868593
CHN,2020,63.52342303,10627.4638
CHN,2006,44.34300995,2129.25697
CHN,2019,62.70991516,10342.90095
CHN,2010,49.23402706,4629.245517
CHN,2011,51.83002853,5703.76028
CHN,2017,60.24026871,8979.676527
CHN,2024,65.8946981,13303.14815
CHN,2018,61.50019836,10085.66381
COL,2020,77.63825335,5339.687114
COL,2008,76.45967618,5541.836297
COL,2007,76.31440388,4769.926147
COL,2012,76.9422112,8108.598382
COL,2013,77.03159882,8279.102556
COL,2006,76.16191919,3789.853612
COL,2018,77.28048166,6816.968183
COL,2019,77.45955285,6472.545449
COL,2023,78.27557158,7000.836605
COL,2009,76.59641458,5250.972924
COL,2011,76.83900361,7400.99407
COL,2024,78.52108119,7919.208868
COL,2016,77.20362664,5959.842504
COL,2014,77.10584494,8187.208249
COL,2015,77.16362805,6248.514905
COL,2005,76.0049389,3456.066109
COL,2022,78.04646331,6680.445069
COL,2017,77.22451917,6479.532313
COL,2004,75.80805695,2818.571954
COL,2010,76.72329757,6398.295845
COL,2002,75.19244436,2428.929698
COL,2021,77.83395703,6222.621644
COL,2003,75.53418286,2311.942188
COL,2000,74.34935702,2555.00751
COL,2001,74.79383717,2472.99084
COM,2021,32.41244443,1554.972892
COM,2008,28.41934981,1455.027686
COM,2000,28.03605122,633.3090328
COM,2001,27.99028866,681.1638576
COM,2020,32.06380722,1519.346656
COM,2002,27.95862671,764.6134983
COM,2003,27.94488646,959.6910494
COM,2007,28.24933214,1289.736311
COM,2023,33.15021809,1560.273785
COM,2010,28.85409829,1386.574243
COM,2022,32.77460355,1465.479643
COM,2006,28.1143216,1138.479084
COM,2011,29.11367503,1531.437894
COM,2018,31.40736452,1527.405271
COM,2017,31.09965597,1423.924803
COM,2004,27.95963002,1072.28409
COM,2019,31.72875841,1510.232182
COM,2009,28.62179754,1410.30517
COM,2015,30.37320086,1329.370482
COM,2014,30.03029066,1615.717237
COM,2024,33.53922157,1662.756633
COM,2016,30.73050182,1365.484034
COM,2005,28.01689521,1105.787969
COM,2013,29.70434825,1603.327971
COM,2012,29.39795069,1490.315114
COD,2004,37,180.664765
COD,2005,37.40187386,214.5397405
COD,2010,39.39136371,352.4003988
COD,2011,39.78496928,372.5142739
COD,2012,40.17703856,409.9314248
COD,2003,36.46546272,161.4915535
COD,2016,41.72904838,459.7650366
COD,2017,42.11275794,431.0525591
COD,2006,37.80248271,255.4452296
COD,2007,38.20178134,294.1016151
COD,2023,44.37547349,660.2120524
COD,2024,44.74558044,649.3833386
COD,2002,35.93706439,162.3805291
COD,2001,35.41535268,142.6781426
COD,2015,41.34357644,495.826633
COD,2018,42.49465992,518.1696269
COD,2019,42.87470909,504.0041914
COD,2014,40.95638735,489.1759521
COD,2008,38.59972452,352.9003634
COD,2009,38.99626705,280.178991
COD,2022,44.00328766,687.7385876
COD,2000,34.90087526,377.9254215
COD,2013,40.56752632,460.3703349
COD,2020,43.25286025,486.4255727
COD,2021,43.62906818,595.7430744
COG,2014,63.00754156,3601.236581
COG,2019,63.51763761,2488.424667
COG,2013,62.86828172,3697.417059
COG,2018,63.44345775,2694.434132
COG,2000,58.89473803,1024.301591
COG,2024,63.88661117,2482.248995
COG,2010,62.39228711,2946.557981
COG,2011,62.55975081,3396.165058
COG,2017,63.35445453,2211.633099
COG,2020,63.57609045,1993.586672
COG,2012,62.71871691,3732.327373
COG,2016,63.25153165,2093.107286
COG,2022,63.64220033,2620.838043
COG,2007,61.85025634,2206.471019
COG,2021,63.61791258,2516.162551
COG,2001,59.44178591,854.5983144
COG,2009,62.21722947,2271.152192
COG,2004,60.92059902,1306.101363
COG,2023,63.66267576,2477.978455
COG,2008,62.03548157,2832.091778
COG,2015,63.13559276,2439.351894
COG,2005,61.31028664,1799.051584
COG,2003,60.46945838,1016.823634
COG,2006,61.62377926,2103.582138
COG,2002,59.97160669,905.5381355
CRI,2004,63.65960135,4431.011721
CRI,2009,70.13984695,6832.698299
CRI,2010,71.5081449,8265.788203
CRI,2005,64.89986322,4703.007218
CRI,2003,62.45180593,4173.148564
CRI,2017,76.05392543,12317.09028
CRI,2019,77.04358647,12884.686
CRI,2011,72.84265867,9276.391075
CRI,2007,67.46864065,6137.711999
CRI,2008,68.79258339,6937.242616
CRI,2024,79.31076724,18587.15322
CRI,2001,60.14276004,3985.129845
CRI,2012,73.38950207,10126.9991
CRI,2016,75.54230881,12091.03016
CRI,2023,78.88193936,16942.02681
CRI,2022,78.44056876,13625.90085
CRI,2006,66.17030512,5256.596409
CRI,2018,76.55443084,12590.24938
CRI,2002,61.27876336,4067.718514
CRI,2015,75.01981958,11714.7106
CRI,2013,73.94317762,10803.2402
CRI,2020,77.52115373,12394.0494
CRI,2014,74.48669632,10911.49788
CRI,2021,77.98689402,12838.11854
CRI,2000,59.0462379,3812.753883
CIV,2002,43.85903215,967.8158644
CIV,2014,49.01731446,1991.365394
CIV,2006,45.50351317,1230.430568
CIV,2007,45.93031734,1367.538177
CIV,2022,52.84925497,2333.371283
CIV,2005,45.08229874,1197.74617
CIV,2001,43.4670149,924.727295
CIV,2013,48.57023322,1786.15862
CIV,2017,50.39773097,1964.299303
CIV,2003,44.25937442,1111.171351
CIV,2004,44.66735789,1199.825245
CIV,2021,52.3183462,2455.981276
CIV,2010,47.23743015,1553.54887
CIV,2008,46.36202744,1583.970667
CIV,2009,46.79795965,1540.453936
CIV,2012,48.12425076,1546.946018
CIV,2020,51.83576608,2179.729348
CIV,2018,50.87184778,2130.866194
CIV,2015,49.46948947,1814.718551
CIV,2016,49.92999103,1862.595971
CIV,2000,43.0840065,936.6365413
CIV,2023,53.40752016,2591.965905
CIV,2024,53.97331139,2727.893522
CIV,2019,51.35147998,2141.768362
CIV,2011,47.67975513,1596.628266
HRV,2016,55.72943986,12820.16539
HRV,2004,55.58908787,9718.973228
HRV,2015,55.58125945,12283.78406
HRV,2023,57.24315607,22184.22793
HRV,2003,55.63869602,8190.111352
HRV,2022,56.99775717,18465.54144
HRV,2007,55.40771287,13755.83211
HRV,2002,55.67454686,6219.581641
HRV,2014,55.45918349,14186.72955
HRV,2013,55.36594797,14134.9475
HRV,2017,55.90098874,13901.78781
HRV,2019,56.30324796,15563.59873
HRV,2005,55.53072175,10443.52784
HRV,2020,56.52848634,14807.56085
HRV,2021,56.76835026,17788.78658
HRV,2024,57.51589817,24050.43979
HRV,2001,55.69138291,5364.838247
HRV,2011,55.27737933,14691.5583
HRV,2012,55.30428886,13507.78053
HRV,2000,55.68183193,4953.651588
HRV,2008,55.35306878,15888.06069
HRV,2018,56.0931701,15460.36696
HRV,2006,55.46859697,11501.20997
HRV,2010,55.28249793,13729.7655
HRV,2009,55.30966403,14474.65198
CUB,2006,76.11215311,4329.98266
CUB,2001,75.88756561,2842.967043
CUB,2012,76.77769201,6470.836734
CUB,2000,75.63538361,2751.381771
CUB,2005,76.00333195,3786.337992
CUB,2003,75.86366387,3202.781099
CUB,2004,75.91768166,3399.219629
CUB,2018,77.01563263,8911.46206
CUB,2010,76.60991325,5272.267558
CUB,2002,75.85148911,3005.211042
CUB,2017,76.96032715,8610.608296
CUB,2009,76.49302519,5089.235198
CUB,2014,76.84424591,7146.704591
CUB,2011,76.7076639,6104.461052
CUB,2013,76.81640625,6828.364282
CUB,2008,76.36546138,4986.124365
CUB,2022,77.10560608,
CUB,2020,77.10803223,9605.279146
CUB,2016,76.91158295,8110.558743
CUB,2024,77.16649292,
CUB,2023,77.12598723,
CUB,2007,76.23568347,4807.43889
CUB,2019,77.07282257,9232.261159
CUB,2021,77.09877014,
CUB,2015,76.87028503,7727.919972
CUW,2010,91.24913033,19847.23101
CUW,2015,91.32204716,19361.81296
CUW,2011,91.26394162,19426.3264
CUW,2008,91.22205456,19423.33524
CUW,2024,91.43218124,22832.8954
CUW,2016,91.33535446,18944.09628
CUW,2009,91.23542567,19540.24766
CUW,2013,91.29387859,19721.29218
CUW,2014,91.30820308,19623.03007
CUW,2022,91.40076844,20057.14047
CUW,2018,91.36013317,19119.12449
CUW,2023,91.40809293,21217.81103
CUW,2019,91.37149182,19220.68658
CUW,2007,91.20809198,18005.71659
CUW,2017,91.34806859,18938.2441
CUW,2021,91.39186583,17795.58266
CUW,2006,91.19261291,17400.16378
CUW,2004,91.15340531,16671.34034
CUW,2020,91.38208817,16299.81343
CUW,2001,91.06014706,16609.84545
CUW,2012,91.27913006,19809.82232
CUW,2003,91.12782674,16695.73511
CUW,2002,91.09703165,16723.69253
CUW,2005,91.17469236,17032.33566
CUW,2000,90.86921457,15841.26124
CYP,2007,68.0604154,31244.87891
CYP,2000,68.77269668,14388.35254
CYP,2001,68.80240681,14821.44922
CYP,2006,68.25341517,26729.28125
CYP,2003,68.71209732,20252.24609
CYP,2013,67.21023336,27764.73047
CYP,2005,68.43406742,24959.26172
CYP,2023,66.67394775,36623.69141
CYP,2008,67.86662613,35397.29688
CYP,2004,68.59081414,23792.61914
CYP,2022,66.66948294,33231.04297
CYP,2009,67.68360538,32236.44922
CYP,2002,68.78635894,16093.21582
CYP,2010,67.52291116,31105.02734
CYP,2024,66.68242592,38674.29297
CYP,2020,66.71804435,28130.3418
CYP,2014,67.12305588,26993.10352
CYP,2018,66.82555305,29120.375
CYP,2015,67.04024779,23088.44141
CYP,2012,67.30102891,28991.93555
CYP,2016,66.96256041,24280.05664
CYP,2017,66.89074506,26247.44922
CYP,2011,67.39798928,32485.79883
CYP,2019,66.76773571,29227.17383
CYP,2021,66.67183654,32937.83984
CZE,2001,73.91317525,6669.074948
CZE,2008,73.46555174,22774.70451
CZE,2020,72.72549016,23472.89155
CZE,2000,74.00382565,6062.921528
CZE,2003,73.76491502,9852.456779
CZE,2014,73.0995921,20038.41632
CZE,2004,73.69916472,11782.55467
CZE,2018,72.84987444,23705.93298
CZE,2007,73.52194936,18452.65328
CZE,2019,72.78764267,24062.719
CZE,2012,73.22492396,20014.0354
CZE,2010,73.34955992,20160.43551
CZE,2002,73.83600676,8101.260186
CZE,2011,73.28783384,22049.10808
CZE,2024,72.79479846,31823.30783
CZE,2009,73.40848903,19817.42158
CZE,2021,72.68105944,27696.46195
CZE,2006,73.57888319,15259.07882
CZE,2023,72.73523884,31761.59441
CZE,2015,73.03704429,17931.59877
CZE,2005,73.63755454,13442.49163
CZE,2017,72.91218536,20913.19763
CZE,2022,72.69676384,28282.22367
CZE,2013,73.16221869,20260.4955
CZE,2016,72.97457534,18753.96867
DNK,2014,87.68239857,62520.45097
DNK,2009,86.76176531,58412.74724
DNK,2010,86.865242,58104.54456
DNK,2008,86.58313751,64616.66576
DNK,2004,85.71302769,46625.0501
DNK,2019,88.20964908,59404.26632
DNK,2024,88.69605527,71026.48323
DNK,2011,87.1567654,61809.7379
DNK,2018,88.10597623,61324.7665
DNK,2003,85.41999817,40519.09749
DNK,2005,86.00597068,48925.80767
DNK,2006,86.25012881,52119.1788
DNK,2022,88.38802398,67781.09409
DNK,2015,87.72540566,53094.01336
DNK,2016,87.69999695,54500.92604
DNK,2020,88.23944855,60985.48856
DNK,2021,88.26164493,69340.73349
DNK,2007,86.42514644,58631.65664
DNK,2023,88.55263854,68043.5467
DNK,2012,87.23361969,58443.77471
DNK,2017,88.01619438,57521.5515
DNK,2013,87.54365248,61377.59406
DNK,2002,85.30000305,33257.16226
DNK,2001,85.18830788,30768.47755
DNK,2000,85.09999847,30722.02518
DJI,2003,72.03044141,764.6344652
DJI,2008,70.67937306,1119.152333
DJI,2000,73.34863616,737.6121836
DJI,2002,72.45033576,743.0132704
DJI,2015,71.00688539,2376.125547
DJI,2007,70.81181252,969.5732202
DJI,2013,70.79693313,2075.944984
DJI,2010,70.64865548,1213.233526
DJI,2006,71.02453521,898.4646281
DJI,2016,71.14922363,2510.430008
DJI,2009,70.63832516,1150.937586
DJI,2023,72.8408246,3381.297797
DJI,2019,71.74181466,2837.169023
DJI,2022,72.61099385,3133.257798
DJI,2017,71.31826193,2618.955211
DJI,2004,71.64524578,806.2616529
DJI,2014,70.88990322,2214.620841
DJI,2005,71.306145,844.4483574
DJI,2011,70.67765325,1306.345528
DJI,2001,72.89353273,742.1337911
DJI,2018,71.51534428,2718.083388
DJI,2021,72.28829546,3025.911264
DJI,2024,72.90526351,3552.723351
DJI,2020,71.99901705,2844.888106
DJI,2012,70.72663113,1400.193579
DMA,2008,67.23226444,6971.326338
DMA,2014,69.49078471,8131.748761
DMA,2021,72.261362,8376.404141
DMA,2022,72.68264864,9323.660895
DMA,2023,73.11050114,9912.962128
DMA,2012,68.75460934,7528.51002
DMA,2013,69.1197042,7822.217972
DMA,2017,70.64058486,8224.648966
DMA,2007,66.87708178,6459.035037
DMA,2016,70.25116057,8802.56172
DMA,2019,71.43822849,9491.14996
DMA,2003,65.72441631,5447.440115
DMA,2018,71.03625268,9215.308541
DMA,2005,66.24007249,5695.224424
DMA,2006,66.54517388,6055.781096
DMA,2010,67.99832699,7549.619647
DMA,2015,69.86791535,8282.598747
DMA,2024,73.544984,10405.27878
DMA,2011,68.39781656,7705.407172
DMA,2001,65.35860679,5527.515273
DMA,2000,65.23527443,4867.398963
DMA,2020,71.84657678,7827.748427
DMA,2002,65.52092504,5488.02785
DMA,2009,67.60719009,7487.490104
DMA,2004,65.96530938,5778.833065
DOM,2011,74.24403895,5826.510141
DOM,2022,72.42031556,10104.24493
DOM,2004,65.89140852,2451.691616
DOM,2003,64.42619713,2383.261718
DOM,2002,63.29140225,3065.603295
DOM,2012,74.239868,6013.81965
DOM,2010,74.16427732,5478.624704
DOM,2021,72.92433474,8527.075486
DOM,2006,69.33385371,4055.142703
DOM,2005,67.57591805,3878.312067
DOM,2001,62.29794503,2935.893673
DOM,2024,72.41218748,10875.66184
DOM,2020,73.26437938,7135.222733
DOM,2019,73.54034647,8183.016236
DOM,2013,74.225136,6136.594293
DOM,2014,74.19315338,6496.45167
DOM,2023,72.35779918,10630.43174
DOM,2018,73.75892557,7882.982216
DOM,2007,71.0193435,4649.645589
DOM,2000,61.31285492,2831.458836
DOM,2009,73.58949749,4973.95187
DOM,2017,73.92680625,7412.715716
DOM,2008,72.48651543,5023.585134
DOM,2015,74.1372306,6800.953094
DOM,2016,74.05067807,7160.44201
ECU,2017,63.01945918,6233.322448
ECU,2000,60.68650051,1382.234218
ECU,2007,62.38875521,3478.924888
ECU,2016,62.99133676,5917.637713
ECU,2021,63.08712682,6061.323502
ECU,2001,61.0123544,1791.303597
ECU,2006,62.20999884,3243.670104
ECU,2020,63.07738978,5463.645153
ECU,2015,62.95918868,5976.159681
ECU,2022,63.09018359,6515.585284
ECU,2023,63.13077296,6737.847484
ECU,2024,63.23769324,6874.70574
ECU,2019,63.06271397,6205.057652
ECU,2008,62.5395521,4194.757507
ECU,2003,61.54184699,2315.622152
ECU,2009,62.65880212,4053.363311
ECU,2010,62.74052586,4520.30959
ECU,2002,61.28712681,2059.158554
ECU,2012,62.84087328,5634.083932
ECU,2004,61.78295733,2586.209147
ECU,2005,62.00687041,2909.02606
ECU,2014,62.92324322,6405.799793
ECU,2011,62.79490535,5153.691642
ECU,2018,63.04332768,6303.918867
ECU,2013,62.88372866,6109.290315
EGY,2005,42.95692714,1105.539207
EGY,2004,42.92555934,991.2556891
EGY,2018,42.45771774,2484.703156
EGY,2008,42.96089891,1896.215943
EGY,2019,42.48120273,2962.98892
EGY,2011,42.86341685,2590.643849
EGY,2001,42.78355068,1295.137418
EGY,2012,42.81185141,2996.067707
EGY,2003,42.88346855,1031.275563
EGY,2017,42.44860087,2395.103333
EGY,2023,42.7098115,3456.789685
EGY,2002,42.83476295,1116.828846
EGY,2013,42.75142772,3025.525636
EGY,2007,42.97296663,1547.741707
EGY,2016,42.52107173,3270.628777
EGY,2020,42.51815346,3511.11381
EGY,2009,42.93834706,2161.639646
EGY,2000,42.73393989,1366.092744
EGY,2015,42.60563141,3306.981594
EGY,2024,42.80043639,3338.473714
EGY,2014,42.68255223,3133.391023
EGY,2006,42.97299917,1298.979002
EGY,2022,42.6325129,4233.307837
EGY,2010,42.90571755,2455.081946
EGY,2021,42.56860626,3827.354154
SLV,2021,73.68385315,4642.607431
SLV,2004,60.14253743,2285.689074
SLV,2010,65.43279275,3040.07301
SLV,2015,69.69821167,3790.340891
SLV,2005,61.03082132,2447.391408
SLV,2014,68.91666643,3666.012489
SLV,2003,59.24685766,2207.830895
SLV,2017,71.08567047,4020.126714
SLV,2018,71.75772095,4183.54621
SLV,2019,72.4148941,4320.116715
SLV,2008,63.63725035,2983.248296
SLV,2011,66.33441364,3330.600495
SLV,2012,67.2232667,3497.912569
SLV,2013,68.0878512,3582.26694
SLV,2020,73.05702209,3997.192796
SLV,2001,57.45267604,2058.044591
SLV,2002,58.3486234,2115.411874
SLV,2024,75.06749051,5579.659692
SLV,2007,62.76768781,2830.656938
SLV,2022,74.14650213,5074.602102
SLV,2009,64.52990475,2910.186518
SLV,2016,70.39901733,3901.34015
SLV,2000,56.56385698,1982.870935
SLV,2023,74.60806751,5365.444914
SLV,2006,61.90686794,2665.618072
GNQ,2002,39.19691504,2264.210656
GNQ,2003,39.89590249,2930.601837
