iso3c,date,value
WLD,2010,537914421
WLD,2011,448509708
WLD,2012,528029706
WLD,2013,569872325
WLD,2014,458473107
WLD,2015,555648445
WLD,2016,516952810
WLD,2017,521929662
WLD,2018,778364215.1
WLD,2019,710630333
WLD,2020,701346469
WLD,2021,799055911
