iso3c,reach_target_year,speed,end_year,end_value,start_value,start_year,typical_end_value
DOM,,4.193288231,2024,58.6,51.6,2015,53.38
DZA,,-0.6734006734,2024,15.8,16.5,2015,17.60333333
ECU,,0.6497725796,2024,55.7,54.6,2015,56.26736842
EGY,,-3.173980703,2024,19.9,24.4,2015,25.97294118
ERI,,-1.666666667,2024,76.2,76.5,2015,76.68
ESP,,3.203262787,2024,71.4,69,2015,69.81
EST,2023,,2025,80.815,,,
ETH,,-12.34855731,2024,60.2,72.3,2015,72.84
FIN,,,2025,78.671,,,
FJI,,-0.5555555556,2024,41.3,42.4,2015,44.38
FRA,,4.714085297,2024,71.2,67.3,2015,68.25454545
GAB,,0.202020202,2024,43.6,43.2,2015,45.15363636
GBR,,3.788359788,2024,73.5,71.4,2015,72.03
GEO,,-1.092796093,2024,63.7,65,2015,66.11076923
GHA,,-6.958241921,2024,57.8,66.8,2015,67.79
GIN,,-2.373737374,2024,44.3,48.8,2015,50.65238095
GMB,,0.6878306878,2024,46.8,45.5,2015,47.39
GNB,,3.829793028,2024,61.5,55.7,2015,57.32
GNQ,,-0.2339181287,2024,54.9,55.3,2015,56.93052632
GRC,,2.450396825,2024,62.8,59.4,2015,60.84
GTM,,0.202020202,2024,40.4,40,2015,41.98
GUM,,3.061660562,2024,66.3,62.7,2015,63.96
GUY,,3.428571429,2024,51.5,45.1,2015,46.99
HKG,,1.588319088,2024,66.1,64.3,2015,65.46461538
HND,,-3.417508418,2024,41.5,48.1,2015,49.98571429
HRV,,4.247086247,2024,67.2,62.3,2015,63.58
HTI,,-2.380952381,2024,60.3,63.5,2015,64.70571429
HUN,,11.82327241,2024,74.2,65.8,2015,66.85666667
IDN,,1.46848603,2024,55.7,53.2,2015,54.91
IND,,3.716095795,2024,34.8,28.1,2015,29.81578947
IRL,,9.58680517,2024,72.9,65.2,2015,66.29538462
IRN,,0.202020202,2024,15.7,15.5,2015,16.52545455
IRQ,,-4.070145903,2024,11.6,14.9,2015,15.89
ISL,1998,,2025,83.953,,,
ISR,,4.411375661,2024,72.5,69.5,2015,70.28666667
ITA,,1.988304094,2024,57.3,54,2015,55.69894737
JAM,,4.954156954,2024,68.1,62.6,2015,63.86
JOR,,2.776094276,2024,17.2,14.4,2015,15.35
JPN,,19.1128347,2024,76.5,66.9,2015,67.89
KAZ,,7.518518519,2024,76,73.4,2015,73.85
KEN,,-8.839959423,2024,63.8,71.8,2015,72.39714286
KGZ,,-1.664021164,2024,47.7,50.8,2015,52.6
KHM,2022,,2025,82.058,,,
KOR,,4.272561589,2024,64.1,58.2,2015,59.71058824
KWT,,-0.8835978836,2024,49.7,51.3,2015,53.095
LAO,,4.026206637,2024,64.5,59.1,2015,60.55764706
LBN,,-2.302631579,2023,25.4,28.8,2015,30.35263158
LBR,,0.4444444444,2024,73.5,73.3,2015,73.75
LBY,,-0.3174603175,2024,36,36.6,2015,38.50857143
LCA,,-0.7407407407,2024,69.5,70.1,2015,70.82
LKA,,-1.986531987,2024,35.3,39.1,2015,41.08
LSO,,-3.369395712,2024,50.9,56.7,2015,58.27444444
LTU,,15.55555556,2024,77.1,72.6,2015,73.14
LUX,,6.0163941,2024,71.4,66.3,2015,67.315
LVA,,3.981481481,2024,74.5,72.7,2015,73.23333333
MAC,,2.592592593,2024,73.7,72.4,2015,72.94
MAR,,-2.859114016,2024,21.6,25.9,2015,27.53777778
MDA,,7.962962963,2024,75.5,72.2,2015,72.74
MDG,1990,,2025,84.596,,,
MDV,,1.313131313,2024,42.7,40.1,2015,42.08
MEX,,2.534391534,2024,51.7,47,2015,48.89
MKD,,2.474333983,2024,55.7,51.4,2015,53.19
MLI,,-5.849935978,2024,54.6,63.3,2015,64.52
MLT,,19.82495527,2024,74.4,55.5,2015,57.12
MMR,,-5.203146756,2024,45.2,54.7,2015,56.36210526
MNE,,6.3350162,2024,65.4,56.7,2015,58.27444444
MNG,,-0.2469135802,2024,56.2,56.6,2015,58.18
MOZ,,,2025,77.693,,,
MRT,,-0.2339181287,2024,27.2,27.6,2015,29.31
MUS,,2.591617934,2024,56.7,52.3,2015,54.045
MWI,,-2.674486461,2024,59.3,63,2015,64.24142857
MYS,,1.260558804,2024,56.5,54.4,2015,56.07789474
NAM,,-1.26724764,2024,56.4,58.4,2015,59.89882353
NCL,,-4.027777778,2024,60.1,65.3,2015,66.38769231
NER,,13.73943032,2024,74,63,2015,64.24142857
NGA,2023,,2025,81.901,,,
NIC,,1.985380117,2024,54.4,50.9,2015,52.7
NLD,2021,,2025,82.15,,,
NOR,,,2025,77.979,,,
NPL,,0.350877193,2024,29.4,28.8,2015,30.55263158
NZL,,,2025,79.248,,,
OMN,,0.3333333333,2024,31.7,31.1,2015,32.905
PAK,,0.2505446623,2024,25.5,25.1,2015,26.71411765
PAN,,3.016521423,2024,60.8,56.2,2015,57.80222222
PER,,-2.550705467,2024,69.4,71.3,2015,71.93
PHL,,1.388888889,2024,52.7,50.2,2015,52
PNG,,0.9947089947,2024,51.5,49.7,2015,51.50952381
POL,,6.991193991,2024,69.6,62.2,2015,63.48666667
PRI,,5.082010582,2024,50,40.2,2015,42.18
PRK,1990,,2025,87.344,,,
PRT,,12.28174603,2024,75.9,70.3,2015,71.02
PRY,,3.510154062,2024,62.9,57.9,2015,59.42823529
PSE,,1.224489796,2022,20.1,18.9,2015,19.88
PYF,,0.1169590643,2024,54.2,54,2015,55.69894737
QAT,,4.556424422,2024,63.5,57,2015,58.55777778
ROU,,4.206360127,2024,57.6,50.4,2015,52.2
RUS,,4.981040564,2024,72.1,68.4,2015,69.27
RWA,,2.144607843,2024,59.9,56.6,2015,58.18
SAU,,7.168545001,2024,34.6,22.5,2015,23.98
SDN,,-9.742179389,2022,14.6,23.8,2015,24.99
SEN,,1.832611833,2024,38.9,35.4,2015,37.29
SGP,,4.815095398,2024,71.2,67.2,2015,68.16363636
SLB,1990,,2025,84.253,,,
SLE,,-2.027290448,2024,53.3,56.7,2015,58.27444444
SLV,,2.627262601,2024,53.1,48.3,2015,50.17619048
SOM,,-0.1481481481,2024,21.5,21.7,2015,23.14
SRB,,10.26543146,2024,68.7,55.7,2015,57.32
SSD,,-2.69047619,2023,72,73.3,2015,73.7
STP,,0.1388888889,2024,22.8,22.6,2015,24.08625
SUR,,1.029100529,2024,50.8,48.9,2015,50.74761905
SVK,,9.715010298,2024,72.6,64.4,2015,65.55692308
SVN,,6.102733686,2024,72.6,68.2,2015,69.09
SWE,2016,,2025,82.283,,,
SWZ,,1.248677249,2024,51.1,48.8,2015,50.65238095
SYR,,0.1234567901,2024,13.7,13.6,2015,14.48888889
TCD,,-1.555555556,2024,47.8,50.7,2015,52.5
TGO,,0.755265069,2024,57.9,56.7,2015,58.27444444
THA,,1.358024691,2024,69.2,68,2015,68.9
TJK,,-1.115196078,2024,23.2,24.9,2015,26.50235294
TKM,,-0.202020202,2024,41.4,41.8,2015,43.78
TLS,,0.2222222222,2024,61.8,61.5,2015,62.83333333
TON,,-0.2645502646,2024,45.2,45.7,2015,47.59
TTO,,-0.5700798838,2024,57,57.9,2015,59.42823529
TUN,,0.9707602339,2024,30.5,28.8,2015,30.55263158
TUR,,3.718133718,2024,41.9,34.7,2015,36.59
TZA,1990,,2025,81.973,,,
UGA,,9.166666667,2024,76.9,74.7,2015,75.06
UKR,,-1.476190476,2021,61.7,63,2015,63.84
URY,,3.949294533,2024,71.8,68.9,2015,69.72
USA,,3.257575758,2024,68.9,65.7,2015,66.765
UZB,,1.541606542,2024,45.7,42.7,2015,44.67636364
VCT,,6.102305102,2024,68.4,61.5,2015,62.83333333
VEN,,-5.546657047,2024,41.7,52.2,2015,53.95
VIR,,0.5050505051,2024,67.1,66.6,2015,67.59
VNM,,,2025,75.123,,,
VUT,,-0.7407407407,2024,55.5,56.7,2015,58.27444444
WSM,,-5.404040404,2024,33.9,44.4,2015,46.29909091
YEM,,,2025,4.847,,,
ZAF,,1.842105263,2024,55.2,52,2015,53.76
ZMB,,2.869395712,2024,56.7,51.8,2015,53.57
ZWE,,0.9788359788,2024,62.9,61.6,2015,62.92666667
