iso3c,reach_target_year,speed,end_year,end_value,start_value,start_year,typical_end_value
LSO,2357,1.021466506,2024,60.9,53.1,2015,60.7531691
MAC,2000,,2024,100,,,
MAR,2096,3.605003112,2024,81.8,76.8,2015,78.28117647
MDA,2073,3.801346801,2024,90.6,86.9,2015,87.95666667
MDG,3156,0.3214175895,2024,40.6,38.7,2015,45.27292261
MDV,2380,0.8402951824,2024,75.7,74.2,2015,75.96398496
MEX,,-0.3896429533,2024,67.4,68.9,2015,71.85480102
MKD,2925,0.2962962963,2024,80.9,80.5,2015,81.80666667
MLI,2259,1.403792645,2024,67.1,58.9,2015,65.18954229
MMR,2145,2.471640427,2024,75.6,70.2,2015,72.78657297
MNE,2570,0.4273504274,2024,85.5,85,2015,86.14153846
MNG,2078,4.48982499,2024,84.4,78.6,2015,79.975
MNP,2866,0.3121693122,2024,81.5,81.1,2015,82.36666667
MOZ,2212,1.872527742,2024,50.9,37.8,2015,44.06522007
MRT,2466,0.8366103071,2024,37,32.9,2015,37.86517985
MUS,2057,4.060846561,2024,94.8,92.2,2015,92.92
MWI,2177,2.123492285,2024,69.2,57.6,2015,64.26369159
NAM,,-0.1339499557,2024,60.7,61.6,2015,67.02838137
NER,8143,0.06172839506,2024,32.6,32.3,2015,37.20844975
NGA,3240,0.2751192344,2024,64.4,62.8,2015,67.81695348
NIU,,-3.333333333,2024,98.1,98.7,2015,98.88
NPL,2154,2.016534392,2024,81.6,78.9,2015,80.25625
NRU,,0,2024,74,74,2015,75.79625541
PAK,2259,1.095238095,2024,82.3,80.9,2015,82.18
PAN,2133,2.155067155,2024,85.2,82.6,2015,83.84857143
PER,,-1.098473633,2024,56.2,63.8,2015,68.46499572
PHL,2075,3.913882414,2024,89.4,85.3,2015,86.41846154
PLW,2000,,2024,99.5,99.5,2015,99.59
PNG,2321,1.277578861,2024,31.7,24.3,2015,30.28682212
PRI,2017,,2024,100,,,
PRK,,-2.410714286,2023,93.3,94.6,2015,95.08
PRT,2138,1.111111111,2024,95.2,94.6,2015,95.14
PRY,2076,4.334554335,2024,86.4,81.2,2015,82.46
PSE,3030,0.202020202,2024,89,88.8,2015,89.74545455
QAT,2000,,2024,99.98897214,,,
RWA,2190,1.886151927,2024,72.9,67.2,2015,70.69034535
SAU,,0,2024,86.2,86.2,2015,87.28
SDN,2247,1.533740511,2024,59.3,47.1,2015,55.20654504
SEN,2640,0.5689682171,2024,51.7,47.1,2015,55.20654504
SLB,,-0.1017871018,2024,39.3,39.9,2015,46.85884452
SLE,2179,2.208235634,2024,58.1,41.1,2015,48.39589421
SLV,,-1.873989945,2024,72.7,76.2,2015,77.73215686
SMR,2000,,2024,99.99999618,,,
SOM,2347,1.081982911,2024,52.2,43.7,2015,51.52855996
SPM,2028,11.65608466,2024,98.2,93.7,2015,94.32571429
SRB,,0,2024,91.7,91.7,2015,92.45333333
STP,,-6.640812036,2024,54.5,77.7,2015,79.13125
SUR,2187,1.560846561,2024,82.7,80.7,2015,81.99333333
SWZ,2268,1.401899119,2024,58.8,47.6,2015,55.71214114
SYR,2173,1.095679012,2024,92.7,91.9,2015,92.63111111
TCA,2096,0.625,2024,98.2,98.1,2016,98.26
TCD,2772,0.4689166084,2024,51.4,47.6,2015,55.71214114
TGO,2148,2.823149029,2024,51.1,33.2,2015,38.20182174
THA,2018,11.66666667,2024,99.7,98.4,2015,98.58
TKM,2020,14.62962963,2024,99.6,97.5,2015,97.77
TON,2393,0.4938271605,2024,91.1,90.7,2015,91.51
TTO,12822,0.03003003003,2024,69.4,69.3,2015,72.13698207
TUN,,-4.710295698,2024,65,77.1,2015,78.56352941
TUV,,-0.6704260652,2024,74.3,75.5,2015,77.10046784
TZA,2248,1.567762097,2024,51.3,39.8,2015,46.72702634
UGA,2278,1.304229147,2024,66.1,58,2015,64.55301546
URY,2011,,2024,99.99999992,,,
USA,2042,3.703703704,2024,97.6,96.4,2015,96.76
UZB,2186,1.367521368,2024,87,85.5,2015,86.60307692
VCT,,,2018,71.75288027,,,
VEN,,-5.177266536,2024,16.6,48.7,2015,56.79629837
VNM,2037,8.647266314,2024,96.1,90.7,2015,91.51
VUT,3365,0.2502076399,2024,63.9,62.4,2015,67.55547386
WSM,2049,9.158878181,2024,86.2,73.5,2015,75.36819217
YEM,2386,0.9479798114,2024,58,50.4,2015,58.39097176
ZAF,,-1.511044028,2024,68,72.5,2015,74.54550988
ZMB,2504,0.7414858817,2024,46.6,41.3,2015,48.64659843
ZWE,2356,1.016432915,2024,62.4,55,2015,62.29647264
