iso3c,reach_target_year,speed,end_year,end_value,start_value,start_year,typical_end_value
PRY,,0.4049794269,2022,6218.4,5879.4,2015,6749.119881
PSE,,-0.3790275658,2022,3100.2,3272.4,2015,3772.768565
PYF,,0.8383003599,2022,21019.8,19167,2015,21389.19005
QAT,,-1.739551573,2022,64315.8,68985,2015,71523.67958
ROU,,2.307627903,2022,12114.6,8977.2,2015,10240.43251
RUS,,0.6601757148,2022,10119,9277.8,2015,10576.63008
RWA,,1.882748138,2022,948.6,733.8,2015,840.3356243
SAU,,1.382832947,2022,26707.2,23256,2015,25727.99982
SDN,,-2.031322105,2022,973.2,1292.4,2015,1488.519175
SEN,,1.155189558,2022,1433.4,1218,2015,1402.283416
SGP,,4.452459146,2022,68218.8,55645.8,2015,58596.85988
SLB,,-0.3973291977,2022,1932.6,2045.4,2015,2359.66099
SLE,,0.7927518819,2022,1077,964.8,2015,1108.58243
SLV,,0.9825603969,2022,4356,3790.2,2015,4366.739332
SMR,,2.68294164,2022,51277.2,43146.6,2015,46171.84437
SOM,,,2024,467.0871762,,,
SRB,,2.189475577,2022,7857.6,5820.6,2015,6682.376688
SSD,,,2015,1080.147186,,,
STP,,0.5510730522,2022,1403.4,1298.4,2015,1495.472422
SUR,,-1.621741716,2022,7081.2,8813.4,2015,10057.04359
SVK,,1.234522769,2022,18952.2,16441.8,2015,18456.71987
SVN,,1.919289151,2022,25276.8,20697,2015,23020.6439
SWE,,1.22313026,2022,54878.4,51198,2015,54210.68853
SWZ,,0.5146098561,2022,3680.4,3420.6,2015,3942.912479
SXM,,-1.924790634,2022,32316.6,37839.6,2015,40802.12496
SYC,,0.2879461507,2022,15869.4,15333,2015,17253.46265
SYR,,-1.287186451,2022,712.2,847.8,2015,972.7533283
TCA,,5.856702153,2022,42205.2,25736.4,2015,28330.041
TCD,,-0.4458190048,2022,934.8,994.2,2015,1142.702531
TGO,,1.019076714,2022,862.8,751.2,2015,860.5507034
THA,,0.7127585868,2022,6279,5688.6,2015,6532.480451
TJK,,2.334923872,2022,1326,957,2015,1099.529378
TKM,,1.971536225,2022,7551,5759.4,2015,6612.890528
TLS,,1.267475311,2022,1578.6,1319.4,2015,1519.807349
TON,,0.7659334222,2022,4594.8,4123.8,2015,4748.672249
TTO,,-2.04457872,2022,15721.8,19887,2015,22158.20356
TUN,,-0.05611433885,2022,3983.4,4015.2,2015,4624.401697
TUR,,1.912240566,2022,14055,11050.2,2015,12549.72245
TUV,,2.088766091,2022,4515,3357.6,2015,3870.598136
TZA,,0.9449734782,2022,1070.4,939,2015,1078.636497
UGA,,0.5695132865,2022,933,862.8,2015,990.1717814
UKR,,-0.7780496869,2022,1874.4,2094.6,2015,2416.476181
URY,,0.5421494822,2022,18228.6,17125.8,2015,19196.05058
USA,,2.55832834,2022,64198.2,56849.4,2015,59777.18142
UZB,,1.708501522,2022,3576.6,2803.2,2015,3233.336167
VCT,,1.094821298,2022,8524.2,7353.6,2015,8416.676084
VIR,,1.032508579,2022,36983.4,34007.4,2015,36888.57519
VNM,,2.375249387,2022,3617.4,2577.6,2015,2973.555447
VUT,,-0.2867222702,2022,2740.2,2854.8,2015,3292.716413
WSM,,-0.6767413039,2022,3710.4,4084.2,2015,4703.365136
XKX,,1.989269301,2022,4666.2,3520.8,2015,4057.884
YEM,,,2018,1079.329384,,,
ZAF,,-0.3982049173,2022,5784,6112.2,2015,7013.194039
ZMB,,0.01641533686,2022,1299,1296,2015,1492.691116
ZWE,,-0.09250552168,2022,1368.6,1386.6,2015,1597.663128
