iso3c,reach_target_year,speed,end_year,end_value,start_value,start_year,typical_end_value
COG,2246,0.6043124818,2021,53.1,48.5,2015,56.04821935
COL,2044,2.150750484,2024,96.7,94.4,2015,95.62021978
COM,,-0.4915889425,2024,60.7,65.6,2015,73.95866542
CPV,2045,3.505348161,2024,92.3,81,2015,85.40673121
CRI,2017,2.222222222,2024,99.3,98.8,2015,99.07
CUB,2061,1.89495786,2024,93.3,89.2,2015,91.61734837
CUW,2006,,2024,99.4,99.4,2015,99.54
CYM,2112,0.7808578686,2024,93.5,92.1,2015,93.84639857
CYP,2000,,2024,99.7,99.8,2015,99.89
CZE,,-0.2222222222,2024,98.1,98.2,2015,98.6
DEU,2000,,2024,100,,,
DJI,3377,0.1041666667,2024,47.1,45.9,2015,57.22943221
DNK,2000,,2024,99.9,99.9,2015,
DOM,2037,3.644612076,2024,96.4,91.1,2015,93.0757908
DZA,2455,0.2607945905,2024,77.1,75.4,2015,81.2466229
ECU,2078,1.452237515,2024,91.5,87.7,2015,90.4696013
EGY,2078,1.027574278,2024,95.5,94.2,2015,95.47021978
ERI,,,2016,34.01401718,,,
ESP,2000,,2024,99.9,99.9,2015,
EST,1950,4.466931217,2024,99,97,2015,97.65785714
ETH,2168,1.140971882,2024,21.2,14.1,2015,20.17921544
FIN,2000,,2024,99.6,99.6,2015,99.69
FJI,2262,0.2696078431,2024,94.2,93.8,2015,95.16063025
FLK,2112,0.7766233766,2020,93,92.2,2015,93.21220779
FRA,2000,,2024,99.99999748,,,
FRO,2000,,2024,100,,,
FSM,,-0.01818181818,2020,63.6,63.7,2015,68.86524193
GAB,2137,1.052913536,2024,71.9,62.4,2015,71.48187051
GBR,2000,,2024,99.99999914,,,
GEO,2052,2.384202244,2024,93.8,88.7,2015,91.23317144
GHA,2152,1.126184424,2024,42.9,30.8,2015,41.46931412
GIB,2000,,2024,100,,,
GIN,2173,0.9835146854,2024,39.9,29.6,2015,40.08397611
GLP,2009,,2024,99.9,99.4,2015,99.54
GMB,2193,0.8244912691,2024,48.9,39.5,2015,50.90918979
GNB,2698,0.2391448067,2024,24,22.1,2015,30.90220149
GNQ,,,2017,16.70744849,,,
GRC,2000,,2024,100,,,
GRD,,,2017,89.91768,,,
GRL,,0,2024,90,90,2015,92.22912854
GTM,2264,0.4332719951,2024,82.1,79.9,2015,84.58671225
GUF,2131,0.6985794399,2024,92.2,90.7,2015,92.76593363
GUM,,-1.055555556,2024,98.3,98.7,2015,98.97
GUY,2124,0.8895284053,2024,88.4,85.4,2015,88.7242188
HKG,2008,,2024,100,,,
HND,2107,1.003739078,2024,90.1,87.2,2015,90.09057752
HRV,2506,0.1677746122,2024,90.8,90.4,2015,92.53790553
HTI,,-0.6954278388,2024,8.7,11.7,2015,16.97053336
HUN,2018,,2024,100,,,
IDN,2310,0.4214350576,2024,70.3,66.6,2015,74.71853786
IMN,2020,,2024,100,,,
IND,2087,1.799838954,2024,76.4,61.2,2015,70.53374666
IRL,2035,3.627205784,2024,97.1,92.9,2015,94.46511868
IRN,2105,0.7792493216,2024,94.4,93.2,2015,94.69801342
IRQ,2047,2.755872376,2024,94.2,88.4,2015,91.00353129
ISL,2000,,2024,100,,,
ISR,2000,,2024,99.99999931,,,
ITA,,0,2024,97.8,97.8,2015,98.28333333
JAM,,-1.178603502,2024,69.8,78.2,2015,83.31872592
JEY,2195,0.4213564214,2024,92.8,92,2015,93.76912584
JOR,2027,1.296296296,2024,98.9,98.5,2015,98.82
JPN,2036,0.8333333333,2024,98.7,98.4,2015,98.745
KAZ,2067,1.812905586,2024,91.5,86.5,2015,89.55752661
KEN,2218,0.7494775383,2024,41,32.9,2015,43.84356698
KGZ,2048,3.726963345,2024,88.4,68.5,2015,76.14691646
KHM,2465,0.3079531725,2024,53.7,50.2,2015,61.20739075
KIR,,-0.0906304145,2024,55.6,56.6,2015,66.7758235
KNA,,,2017,98.29621969,,,
KOR,2019,7.592592593,2024,99.8,98.5,2015,98.82
KWT,2000,,2024,100,,,
LAO,2030,8.878038156,2024,95.9,58.8,2015,68.59742437
LBN,2197,0.4935315361,2024,89.6,88.2,2015,90.85241407
LBR,2209,0.9159627409,2024,17.5,12.5,2015,18.02981382
LBY,3379,0.1049185258,2024,45.5,44.3,2015,55.69395877
LCA,2054,1.858967849,2024,95.4,92.7,2015,94.30945992
LIE,2000,,2024,100,,,
LKA,2109,1.247789338,2024,80.8,73,2015,79.47696935
LSO,2163,1.088545965,2024,33.6,23.5,2015,32.68814505
LTU,2040,2.686335088,2024,96.7,93.6,2015,95.0051634
LUX,2000,,2024,99.8,99.9,2015,
LVA,2043,2.076235493,2024,97,95,2015,96.09091575
MAC,2000,,2024,100,,,
MAF,2006,,2024,99.9,99.7,2015,99.79
MAR,2069,2.394648492,2024,80.7,62.7,2015,71.7177885
MCO,2000,,2024,100,,,
MDA,2286,0.4348508062,2024,75.8,72.7,2015,79.25554078
MDG,2182,1.016316218,2024,24.4,17.1,2015,24.26490172
MDV,2038,2.118165785,2024,97.8,96.3,2015,97.10444444
MEX,2036,3.629931453,2024,96.7,91.9,2015,93.69137389
MHL,,-0.08588905648,2024,82.2,82.6,2015,86.61009528
MKD,2079,0.82996633,2024,96.5,95.7,2015,96.63772727
MLI,2156,1.094598726,2024,43,31.2,2015,41.92725045
MLT,2000,,2024,100,,,
MMR,2124,1.243020851,2024,66.2,53.2,2015,63.86812772
MNE,2026,5.2336429,2024,98.6,94.9,2015,96.01234432
MNG,2192,0.8548248718,2024,43.4,34,2015,45.05935171
MNP,,-0.6578606579,2024,95.3,96,2015,96.87636364
MOZ,2132,1.415720299,2024,32.2,20,2015,28.16254152
MRT,2104,1.616879659,2024,61.1,43,2015,54.42787035
MSR,,0,2024,98.1,98.1,2015,98.52
MTQ,2000,,2024,99.6,99.6,2015,99.69
MUS,2000,,2024,99.9,99.7,2015,99.79
MWI,2233,0.8039967878,2024,18.2,13.6,2015,19.50511399
MYS,2132,0.5653594771,2024,94.7,93.9,2015,95.23710084
MYT,2034,4.344419354,2023,96.4,90.6,2015,92.48346108
NAM,2255,0.5338148819,2024,67.7,62.6,2015,71.63921707
NCL,2020,8.429613596,2024,99.5,95.8,2015,96.71272727
NER,2435,0.419654421,2024,15.3,13.1,2015,18.83019677
NGA,2165,1.053338217,2024,37.1,26.6,2015,36.52229436
NIU,,-2.577823068,2024,93,96.3,2015,97.10444444
NLD,2000,,2024,100,,,
NOR,2000,,2024,100,,,
NPL,2083,1.863946124,2024,78.5,64,2015,72.73033774
NRU,,-1.067059484,2024,96.1,97,2015,97.65785714
NZL,2000,,2024,100,,,
OMN,2106,0.9755349149,2024,91.1,88.6,2015,91.15504644
PAK,,-0.8834141655,2024,68.8,75.6,2015,81.39424273
PAN,2073,1.346330727,2024,94,91.6,2015,93.45659128
PER,2093,1.317399255,2024,87.8,82.8,2015,86.75911488
PHL,2052,3.273198826,2024,87,68.6,2015,76.22187043
PLW,2055,2.63771658,2024,90.8,81.8,2015,86.00862914
PNG,2138,1.280650297,2024,40.1,27,2015,37.00559126
POL,,-1.313518007,2024,88.7,91.9,2015,93.69137389
PRI,2016,,2024,100,,,
PRK,,-0.1627869937,2023,74.5,75.5,2015,80.75702688
PRT,,-0.7142857143,2024,96.9,97.4,2015,97.96857143
PRY,2026,7.446950067,2024,98.5,90.5,2015,92.61493648
PSE,2073,1.354500662,2024,93.8,91.3,2015,93.2277908
PYF,2043,1.037037037,2024,98.3,97.8,2015,98.28333333
QAT,2016,,2024,99.98897214,,,
REU,2000,,2024,99.8,99.7,2015,99.79
ROU,3676,0.06289308176,2024,82.2,81.9,2015,86.08270322
RUS,3271,0.09091854411,2024,76.3,75.7,2015,81.46757606
RWA,2228,0.8515646726,2024,14.6,10.5,2015,15.41335109
SAU,3331,0.05555555556,2024,92.7,92.6,2015,94.22945992
SDN,2310,0.5082801608,2024,41.4,35.8,2015,47.01950539
SEN,2077,2.093077176,2024,78.1,61,2015,70.37411751
SGP,2000,,2024,100,,,
SHN,,-1.203703704,2024,98.4,98.8,2015,99.07
SLB,,-0.02688172043,2024,55,55.3,2015,65.67711177
SLE,3172,0.1510054765,2024,14.8,14,2015,20.04372996
SLV,2065,1.887691911,2024,91.6,86.4,2015,89.48060353
SMR,2000,,2024,99.99999618,,,
SOM,2102,1.761724524,2024,51,31.5,2015,42.26882293
SPM,2035,4.615464309,2024,96,87.3,2015,90.1662532
SRB,2079,1.262740425,2024,93.3,90.8,2015,92.84285671
SSD,2243,0.8714027616,2024,6.1,2.9,2015,6.586097561
STP,2475,0.3311577359,2024,36.7,33.2,2015,44.1777775
SUR,2049,2.027524763,2024,96,93.4,2015,94.84960784
SVK,2012,,2024,99.8,99.8,2015,99.89
SVN,2018,4.814814815,2024,99.6,98.7,2015,98.97
SWE,2000,,2024,99.8,99.7,2015,99.79
SWZ,2114,1.422449548,2024,63.2,47.6,2015,58.82516516
SXM,,,2017,95.02601755,,,
SYC,2041,2.397664064,2024,96.9,94.4,2015,95.62021978
SYR,2294,0.3573257249,2024,85.7,84.3,2015,87.8902348
TCA,,-0.01953125,2024,47,47.2,2016,57.24833846
TCD,,-0.2944066515,2024,10.1,11.4,2015,16.57826025
TGO,2309,0.5793859249,2024,20.5,16.7,2015,23.72073613
THA,2019,,2024,100,,,
TJK,2159,0.9302958689,2024,65.1,55.4,2015,65.76247762
TKL,1950,7.841213024,2024,99,93.1,2015,94.61906605
TKM,2020,15.21186187,2024,99.9,92.5,2015,94.15326945
TLS,2074,2.2142688,2024,77.8,59.2,2015,68.92391645
TON,2031,1.814814815,2024,98.6,97.8,2015,98.28333333
TTO,2026,3.865079365,2024,98.8,96.9,2015,97.58
TUN,,-0.2051767677,2024,88.3,88.9,2015,91.38584458
TUR,2153,0.5272904483,2024,93.6,92.7,2015,94.30945992
TUV,,-0.369126758,2024,89.9,90.8,2015,92.84285671
TZA,2077,2.629792025,2024,48.8,22.1,2015,30.90220149
UGA,2145,1.377934302,2024,19.7,11.9,2015,17.23419612
UKR,2840,0.09460547504,2024,91.7,91.5,2015,93.38159128
URY,2030,1.203703704,2024,98.8,98.4,2015,98.745
USA,2012,,2024,99.8,99.3,2015,99.48
UZB,2086,1.666080205,2024,82.4,72.3,2015,78.96082784
VCT,,,2018,95.74292078,,,
VEN,,-0.2962940454,2024,85.2,86.3,2015,89.40368045
VGB,,0,2024,98,98,2015,98.44
VIR,2036,0.8333333333,2024,98.7,98.4,2015,98.745
VNM,2025,8.496332783,2024,98.8,90.2,2015,92.38234997
VUT,2070,2.337177228,2024,80.4,62.7,2015,71.7177885
WLF,,-0.7777777778,2024,98.3,98.6,2015,98.895
WSM,2027,6.863062761,2024,98.3,90.7,2015,92.76593363
YEM,2104,1.547198313,2024,67.3,51.1,2015,62.01591384
ZAF,2125,1.047213429,2024,80.9,74.6,2015,80.65705467
ZMB,2271,0.6158368386,2024,33.4,27.4,2015,37.4859972
ZWE,,-0.590248261,2024,27.9,33.7,2015,44.72995141
