iso3c,reach_target_year,speed,end_year,end_value,start_value,start_year,typical_end_value
JAM,,-0.4861111111,2023,71.5,72.2,2015,73.58222222
JOR,,1.985294118,2023,77.8,75.1,2015,76.46
JPN,,,2024,84.852,,,
KAZ,,1.740196078,2023,74.4,72,2015,73.39333333
KEN,,0.4506649507,2023,63.6,62.3,2015,65.03438746
KGZ,,1.52929198,2023,71.7,69.3,2015,70.91214286
KHM,,0.8009085213,2023,70.7,69.4,2015,71.00261905
KIR,,0.3110746214,2023,66.5,65.8,2015,67.9179504
KNA,,0.6176900585,2023,72.1,71.2,2015,72.6477193
KOR,,,2024,84.434,,,
KWT,,0.8823529412,2023,80.4,79.2,2015,80.55647059
LAO,,1.185427294,2023,69,66.7,2015,68.67245014
LBN,,-0.3676470588,2023,77.8,78.3,2015,79.66
LBR,,0.9149639969,2023,62.2,59.2,2015,62.45433815
LBY,,-1.459847536,2023,69.3,71.6,2015,73.01555556
LCA,,-0.1470588235,2023,72.7,72.9,2015,74.26
LIE,,,2024,83.748,,,
LKA,,1.102941176,2023,77.5,76,2015,77.36
LSO,,1.415186713,2023,57.4,51.8,2015,55.81466667
LTU,,1.102941176,2023,76,74.5,2015,75.86
LUX,,1.033171689,2023,82.2,81.3,2015,82.17877012
LVA,,1.102941176,2023,76.2,74.7,2015,76.06
MAC,,,2024,83.228,,,
MAF,,0.2941176471,2023,80.2,79.8,2015,81.10735294
MAR,,1.764705882,2023,75.3,72.9,2015,74.26
MCO,,,2024,86.497,,,
MDA,,0.7072368421,2023,71.2,70.1,2015,71.63210526
MDG,,0.07142857143,2023,63.6,63.4,2015,65.93823388
MDV,,1.792892157,2023,81,78.6,2015,79.96
MEX,,0.5147058824,2023,75.1,74.4,2015,75.76
MHL,,0.7074667032,2023,66.9,65.3,2015,67.50045121
MKD,,1.323529412,2023,77.4,75.6,2015,76.96
MLI,,0.7102133206,2023,60.4,57.9,2015,61.3442744
MLT,,,2024,83.467,,,
MMR,,0.7074667032,2023,66.9,65.3,2015,67.50045121
MNE,,0.3676470588,2023,77.1,76.6,2015,77.96
MNG,,1.586110162,2023,71.7,69.2,2015,70.82577922
MNP,,1.029411765,2023,78.8,77.4,2015,78.76
MOZ,,1.539306513,2023,63.6,58.7,2015,62.03052965
MRT,,0.9988696891,2023,68.5,66.5,2015,68.50207977
MUS,,0.1470588235,2023,74.9,74.7,2015,76.06
MWI,,2.05822031,2023,67.4,62.3,2015,65.03438746
MYS,,1.029411765,2023,76.7,75.3,2015,76.66
NAM,,2.775502934,2023,67.4,60,2015,63.12773956
NCL,,1.176470588,2023,78.8,77.2,2015,78.56
NER,,0.7073297086,2023,61.2,58.8,2015,62.1149741
NGA,,0.6421568627,2023,54.5,51.9,2015,55.9107451
NIC,,1.470588235,2023,74.9,72.9,2015,74.26
NLD,,0.847732129,2023,82.2,81.5,2015,82.28527001
NOR,,,2024,83.46,,,
NPL,,1.690624412,2023,70.4,67.4,2015,69.26307246
NRU,,0.3807324068,2023,62.1,60.9,2015,63.87965182
NZL,,0.5953282828,2023,82.1,81.6,2015,82.33352814
OMN,,0.5147058824,2023,80,79.3,2015,80.65058824
PAK,,0.9247743955,2023,67.6,65.6,2015,67.75045121
PAN,,1.470588235,2023,79.6,77.6,2015,78.96
PER,,1.470588235,2023,77.7,75.7,2015,77.06
PHL,,0.2380952381,2023,69.8,69.4,2015,71.00261905
PLW,,0.1136363636,2023,69.3,69.1,2015,70.73941558
PNG,,0.6622011395,2023,66.1,64.5,2015,66.84035982
POL,,0.7352941176,2023,78.6,77.6,2015,78.96
PRI,,0.8812957875,2023,81.7,80.7,2015,81.80445971
PRK,,0.5882352941,2023,73.6,72.8,2015,74.16
PRT,,1.420076451,2023,82.4,81.3,2015,82.17877012
PRY,,0.2205882353,2023,73.8,73.5,2015,74.86
PSE,,-5.637302832,2023,65.2,74.6,2015,75.96
PYF,,,2024,84.192,,,
QAT,,0.9206800144,2023,82.4,81.8,2015,82.43172799
ROU,,0.8823529412,2023,75.9,74.7,2015,76.06
RUS,,1.340299278,2023,73.2,71.3,2015,72.73719298
RWA,,1.108107729,2023,67.8,65.4,2015,67.58378454
SAU,,0.6617647059,2023,78.7,77.8,2015,79.16
SDN,,0.7905493538,2023,66.3,64.4,2015,66.75598482
SEN,,1.107565341,2023,68.7,66.5,2015,68.50207977
SGP,,,2024,83.863,,,
SLB,,0.7321428571,2023,70.5,69.3,2015,70.91214286
SLE,,1.774990146,2023,61.8,55.5,2015,59.23251902
SLV,,0.7492690058,2023,72.1,71,2015,72.46105263
SMR,,,2024,85.817,,,
SOM,,0.9797974077,2023,58.8,55.1,2015,58.87272933
SRB,,0.8088235294,2023,76.8,75.7,2015,77.06
SSD,,4.642704248,2023,57.6,39.8,2015,43.2433367
STP,,1.911437395,2023,69.7,66,2015,68.08346764
SUR,,2.09494324,2023,73.6,70.6,2015,72.08210526
SVK,,1.25,2023,78.3,76.6,2015,77.96
SVN,,0.9333791209,2023,81.6,80.5,2015,81.66395604
SWE,,,2024,83.424,,,
SWZ,,2.727284162,2023,64.1,54.9,2015,58.68905586
SXM,,0.3676470588,2023,76.4,75.9,2015,77.26
SYC,,0.4289215686,2023,72.9,72.3,2015,73.67666667
SYR,,4.542749529,2023,72.1,63.3,2015,65.85537673
TCA,,0.5147058824,2023,78,77.3,2015,78.66
TCD,,0.9402360944,2023,55.1,51.3,2015,55.33427451
TGO,,1.082993869,2023,62.7,59.2,2015,62.45433815
THA,,-0.1470588235,2023,76.4,76.6,2015,77.96
TJK,,1.360641186,2023,71.8,69.7,2015,71.27404762
TKM,,0.5957792208,2023,70.1,69.1,2015,70.73941558
TLS,,1.099774395,2023,67.7,65.3,2015,67.50045121
TON,,0.7066993464,2023,72.9,71.9,2015,73.29888889
TTO,,0.4411764706,2023,73.5,72.9,2015,74.26
TUN,,1.176470588,2023,76.5,74.9,2015,76.26
TUR,,0.5147058824,2023,77.2,76.5,2015,77.86
TUV,,0.7619538826,2023,67.1,65.4,2015,67.58378454
TWN,,0.5193014706,2023,80.6,79.9,2015,81.19558824
TZA,,1.303030473,2023,67,63.9,2015,66.34742257
UGA,,1.996707107,2023,68.3,63.8,2015,66.26506963
UKR,,0.5147058824,2023,73.4,72.7,2015,74.06
URY,,0.5882352941,2023,78.1,77.3,2015,78.66
USA,,0.4411764706,2023,79.3,78.7,2015,80.06
UZB,,0.7602339181,2023,72.4,71.3,2015,72.73719298
VCT,,0.4572368421,2023,71.2,70.5,2015,71.99210526
VEN,,-0.3635620915,2023,72.5,73,2015,74.36
VGB,,0.5147058824,2023,77.3,76.6,2015,77.96
VIR,,0.8823529412,2023,75.5,74.3,2015,75.66
VNM,,0.4411764706,2023,74.6,74,2015,75.36
VUT,,0.8457602339,2023,71.5,70.2,2015,71.72210526
WSM,,0.4057017544,2023,71.7,71.1,2015,72.55578947
XKX,,1.470588235,2023,78,76,2015,77.36
YEM,,1.309585543,2023,69.3,66.8,2015,68.75512944
ZAF,,0.8149000031,2023,66.1,64.1,2015,66.51053028
ZMB,,2.04728577,2023,66.3,60.7,2015,63.71379816
ZWE,,1.173595834,2023,62.8,59,2015,62.28578218
