reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
1990,,1999,100,,7.1.1,,
,,2018,89.443,,17.8.1,,
2035,2.636642097,2025,7.6,16.6,1.1.1,2015,12.57811964
,1.989269301,2022,4666.2,3520.8,8.1.1,2015,4057.884
,-3.738844108,2022,7.5,3.9,10.1.1,2015,3.275555556
