reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
,,2022,93.83293915,,4.1.2,,
2011,,2023,100,100,7.1.1,2015,
2017,,2017,97.17,,17.8.1,,
,0.9232510533,2022,29917.2,27458.4,8.1.1,2015,30125.57677
