reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
1990,,2023,100,100,7.1.1,2015,
,,2017,68.12721625,,17.8.1,,
,,2025,12.61961079,,4.1.2,,
,0.2205882353,2023,76.8,76.5,43.0.0,2015,77.86
2006,,2024,99.4,99.4,61.1.0,2015,99.54
,-1.746404066,2022,4.584,5.162,47.0.0,2015,5.513353469
