reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
,-1.203703704,2024,98.4,98.8,61.1.0,2015,99.07
2021,14.98243502,2024,99.3,88.6,61.2.0,2015,90.23263158
