reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
1990,,2023,100,100,7.1.1,2015,
,,2017,81.06769325,,17.8.1,,
,0,2025,12.1,12.1,4.1.2,2015,12.2
,1.691176471,2023,80.4,78.1,43.0.0,2015,79.46
2112,0.7808578686,2024,93.5,92.1,61.1.0,2015,93.84639857
,-0.2380952381,2024,81.8,82.1,61.3.0,2015,83.36
,-1.359501195,2022,9.748,10.38,47.0.0,2015,10.849
