reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
2001,,2023,2.5,,2.1.1,,
2017,,2024,99.91882714,,6.1.1,,
1990,,2023,100,,7.1.1,,
2014,,2023,98.8,96.3,17.8.1,2015,98.55
,,2024,92.05041667,,17.18.1,,
1960,,2023,3.4,4.1,3.2.1,2015,3.3
1969,,2023,1.8,,3.2.2,,
1950,,2025,0.3,,1.1.1,,
,,2025,12.71422672,,4.1.2,,
,2.420927147,2022,60248.4,53094,8.1.1,2015,56085.13062
,,2023,0.8,,10.1.1,,
,0.75,2023,81.9,80.7,43.0.0,2015,82.3
,,2023,96.1,,45.0.0,,
