reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
,-2.272538093,2023,70.2,88.3,4.1.2,2015,92.94612786
,2.397660819,2024,44.7,40.6,8.5.1,2015,42.31
2017,,2022,99.87310759,,6.1.1,,
1990,,2023,100,100,7.1.1,2015,
2027,1.687232587,2022,87.3,63.5,17.8.1,2015,79.87467963
,0.1490291252,2022,29643.6,29242.2,8.1.1,2015,31977.47851
