reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
1990,,2023,100,,7.1.1,,
,,2025,12.15978432,,4.1.2,,
,-1.924790634,2022,32316.6,37839.6,8.1.1,2015,40802.12496
,0.3125,2023,76.4,75.9,43.0.0,2015,77.5
