reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
1971,,2025,0,,1.1.1,,
,0.4375,2023,80.6,79.9,43.0.0,2015,81.5
,0.75,2023,90.7,90.1,45.0.0,2015,90.9
