reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
2015,,2023,100,,7.1.1,,
2041,1.072540912,2024,70.5,37.3,17.8.1,2015,68.86654265
,1.25,2023,12.2,12.1,4.1.2,2015,12.18
,0.25,2023,78.1,77.7,43.0.0,2015,79.3
,0.575,2023,70.1,67.8,45.0.0,2015,71.58
2061,1.89495786,2024,93.3,89.2,6.1.1,2015,91.61734837
2222,1.01010101,2024,89.3,88.3,6.1.1,2015,89.29
,-1.464327485,2022,1.513,1.711,47.0.0,2015,1.859428571
