reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
1990,,2023,100,,7.1.1,,
2022,1.386695095,2024,95.8,84.9,17.8.1,2015,93.91184649
,,2025,12.57503605,,4.1.2,,
,1.75,2023,85.5,84.1,43.0.0,2015,84.9
,-6.375,2023,81.2,90.6,45.0.0,2015,91.4
,,2024,0.08562242471,,42.0.0,,
2008,,2024,100,,6.1.1,,
2002,,2024,100,,6.1.1,,
,-0.2022019334,2022,6.501,6.581,47.0.0,2015,6.983754386
