reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
,,2024,98.67748374,,6.1.1,,
1990,,2023,100,,7.1.1,,
,,2017,64.3775,,17.8.1,,
,1.032508579,2022,36983.4,34007.4,8.1.1,2015,36888.57519
,0.75,2023,75.5,74.3,43.0.0,2015,75.9
