reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
1990,,2023,100,100,7.1.1,2015,
2022,3.722517173,2024,97.4,55,17.8.1,2016,76.5959899
,0,2023,10.5,10.5,4.1.2,2015,10.88
,,2024,85.817,,43.0.0,,
,,2023,0.08063785906,,42.0.0,,
2000,,2024,99.99999618,,61.1.0,,
2000,,2024,99.99999618,,61.2.0,,
2000,,2024,99.99999618,,61.3.0,,
