reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
,-3.488105017,2022,10.7,6.3,2.1.1,2015,5.539393939
,-0.4861756672,2023,89.5,91.8,4.1.2,2015,94.94801984
,-7.58377425,2024,67.7,72.4,8.5.1,2015,72.85
2000,,2022,100,,6.1.1,,
1990,,2023,100,100,7.1.1,2015,
2031,0.950690699,2023,89.2,77.6,17.8.1,2015,89.62553345
,-12.3712777,2022,34122,70070.4,8.1.1,2015,72560.78438
