reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
1990,,2023,100,,7.1.1,,
2027,1.228345722,2024,92.5,78,17.8.1,2015,90.75039965
,0.8144909891,2024,51.3,36.7,17.18.1,2016,54.35385846
,-2.882440476,2023,9.4,10.8,4.1.2,2015,11.12
,0.5,2023,74.6,73.8,43.0.0,2015,75.4
,,2024,0.1877047074,,42.0.0,,
,,2019,98.13016313,,6.1.1,,
,1.386021837,2022,5.545,5.06,47.0.0,2015,5.407190204
