reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
2195,0.4213564214,2024,92.8,92,61.1.0,2015,93.76912584
,0,2024,97.6,97.6,61.2.0,2015,98.02
