reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
1990,,2023,100,,7.1.1,,
2018,2.320840023,2024,96.3,71.2,17.8.1,2015,87.37497104
,,2024,61.4375,,17.18.1,,
,-2.5,2023,12.1,12.3,4.1.2,2015,12.38
,0.25,2023,75.3,74.9,43.0.0,2015,76.5
,,2024,0.3799044066,,42.0.0,,
2000,,2024,99.9,99.8,6.1.1,2015,99.89
,6.604620134,2022,12.039,8.953,47.0.0,2015,9.407609375
