reach_target_year,speed,end_year,end_value,start_value,indicator_sdg,start_year,typical_end_value
1990,,2023,100,100,7.1.1,2015,
,0.2564102564,2024,64.6,64.3,8.5.1,2015,65.46461538
,-0.09615384615,2023,81.5,81.6,43.0.0,2015,82.33352814
