iso3c,year,value
KHM,2024,90.8
KOR,2021,96.8
KOR,2024,97.2
KWT,2024,94.7
LAO,2017,40.7
LAO,2021,55.3
LAO,2024,47.5
LBN,2017,96.7
LBN,2021,97
LBN,2024,98.4
LBR,2021,30.1
LBY,2024,94.4
LKA,2017,92.1
LKA,2021,92.5
LKA,2024,92.8
LSO,2017,70.9
LSO,2024,86.7
LTU,2017,81.5
LTU,2021,92.4
LTU,2024,85.4
LVA,2017,98.9
LVA,2021,98.8
LVA,2024,98.6
MAR,2017,92.7
MAR,2021,93.8
MAR,2024,94.4
MDA,2017,97.1
MDA,2021,98.8
MDG,2017,85.4
MDG,2024,90.2
MEX,2017,89.2
MEX,2024,95.9
MKD,2017,94
MKD,2021,97.9
MKD,2024,93.2
MLI,2017,70.7
MLI,2021,69.3
MLI,2024,77.5
MLT,2021,98.6
MMR,2017,88.8
MMR,2021,87.8
MNE,2017,93.8
MNE,2024,94.3
MNG,2017,97.6
MNG,2021,98.1
MNG,2024,98.6
MOZ,2017,58.2
MOZ,2021,58.1
MOZ,2024,61.2
MRT,2017,89.1
MRT,2024,94.3
MUS,2021,98.9
MUS,2024,99.2
MWI,2017,16
MWI,2021,85.1
MWI,2024,88.4
MYS,2017,94.2
MYS,2021,95.9
MYS,2024,94.9
NAM,2017,91.9
NAM,2021,91.3
NAM,2024,95.8
NER,2017,44.8
NER,2024,53.1
NGA,2024,79.1
NIC,2017,89.8
NIC,2021,90.2
NIC,2024,92.7
NLD,2021,95.1
NLD,2024,88.7
NOR,2021,99.5
NOR,2024,100
NPL,2021,88
NPL,2024,89.8
NZL,2024,96.2
OMN,2024,91.7
PAK,2017,86.5
PAK,2021,88.3
PAK,2024,93.3
PAN,2017,95.3
PAN,2021,97.8
PAN,2024,98.5
PER,2017,98.9
PER,2021,97.6
PER,2024,98.8
PHL,2024,73.9
POL,2017,93.3
POL,2021,98.4
POL,2024,96.2
PRT,2021,95.6
PRT,2024,90.6
PRY,2017,99.6
PRY,2021,99.3
PRY,2024,99.6
PSE,2021,96.1
ROU,2017,99
ROU,2021,99.2
RUS,2017,97.9
RUS,2021,98.7
RUS,2024,97.7
RWA,2017,92.9
SAU,2021,98.6
SAU,2024,99.7
SEN,2017,72.6
SEN,2021,82.5
SEN,2024,89.2
SGP,2017,94.7
SGP,2021,96.9
SLE,2021,61.5
SLE,2024,42.6
SLV,2017,96.3
SLV,2021,97
SLV,2024,98.3
SRB,2017,96.7
SRB,2021,99.3
SRB,2024,95.9
SSD,2017,21.7
SSD,2021,13.2
SVK,2017,99.4
SVK,2021,99.6
SVN,2021,95.4
SVN,2024,93.9
SWE,2021,100
SWE,2024,99.5
SWZ,2024,83.3
TCD,2017,39
TGO,2017,39.6
TGO,2021,40.3
TGO,2024,62
THA,2017,99.5
THA,2021,98.9
THA,2024,97.8
TJK,2021,85.6
TJK,2024,88.5
TKM,2017,98.4
TTO,2017,94.9
TUN,2017,96.5
TUN,2021,98.8
TUN,2024,99.9
TUR,2017,96.7
TUR,2021,96.2
TUR,2024,100
TZA,2021,60.3
TZA,2024,61.8
UGA,2017,81.4
UGA,2021,72.5
UGA,2024,66.9
UKR,2017,97.3
UKR,2021,99
UKR,2024,100
URY,2017,99.7
URY,2021,100
USA,2024,89.8
UZB,2017,94.5
UZB,2021,92.3
UZB,2024,95.9
VEN,2017,98.3
VEN,2021,98.8
VEN,2024,98.3
VNM,2017,94.1
VNM,2021,97
VNM,2024,99.3
XKX,2017,92.7
XKX,2021,95.2
YEM,2017,48.9
ZAF,2017,92.4
ZAF,2021,94.1
ZAF,2024,89.3
ZMB,2017,89
ZMB,2021,93.9
ZMB,2024,87.8
ZWE,2017,86.2
ZWE,2021,85.5
ZWE,2024,91.2
