iso3c,year,value
ABW,2016,0
ABW,2018,0
ABW,2020,0
ABW,2022,0
AFG,2016,72.12863
AFG,2018,73.3
AFG,2020,73.3
AFG,2022,71.58904
AGO,2016,56.44953
AGO,2018,62.58105
AGO,2020,62.6
AGO,2022,62.7
ALB,2016,7.8
ALB,2018,5.3
ALB,2020,2.8
ALB,2022,2.7
AND,2016,0
AND,2018,0
AND,2020,0
AND,2022,0
ARE,2016,0.25
ARE,2018,0.1
ARE,2020,0.2265
ARE,2022,0.11325
ARG,2016,14.5
ARG,2018,14.5
ARG,2020,14.5
ARG,2022,14.5
ARM,2016,8.88375
ARM,2018,8.39472
ARM,2020,8.39472
ARM,2022,8.39472
ATG,2016,2.6463
ATG,2018,2.6463
ATG,2020,2.6463
ATG,2022,2.64634
AUS,2016,0.035
AUS,2018,0.035
AUS,2020,0.035
AUS,2022,0.035
AUT,2022,0.04663
BDI,2016,44.86794
BDI,2018,39.50542
BDI,2020,36.8
BDI,2022,36.75168
BEL,2016,0
BEL,2018,0
BEL,2020,0
BEL,2022,0
BEN,2016,68.71948
BEN,2018,68.3262
BEN,2020,67.93293
BEN,2022,64.01064
BFA,2016,37.6825
BFA,2018,32.11638
BFA,2020,26.55025
BFA,2022,87.88175
BGD,2016,53.15752
BGD,2018,52.51337
BGD,2020,51.86921
BGD,2022,51.50833
BGR,2016,0.2
BGR,2018,0.2
BGR,2020,0.25
BGR,2022,0.19661
BHR,2018,0
BIH,2016,4
BIH,2018,4
BIH,2020,0.3128
BIH,2022,0.3128
BLR,2019,0.004
BLZ,2016,15.73333
BLZ,2018,15.72933
BLZ,2020,15.72533
BLZ,2022,15.72533
BMU,2016,0.1
BMU,2018,0.1
BMU,2020,0.1
BMU,2022,0.07761
BOL,2022,46.62568
BRA,2016,14.8971
BRA,2022,14.8971
BRN,2016,23.5391
BRN,2018,22.43622
BRN,2020,21.72738
BRN,2022,21.59688
BTN,2016,51.44004
BTN,2018,50.66515
BTN,2020,50.42596
BTN,2022,44.6899
BWA,2016,41.71139
BWA,2018,39.58877
BWA,2020,39.6
BWA,2022,39.6
CAF,2016,68.9131
CAF,2018,68.9131
CAF,2020,68.9131
CAF,2022,68.9131
CAN,2016,0.7
CAN,2018,0.8
CAN,2020,0.8
CAN,2022,1.09583
CHE,2016,0
CHE,2018,0
CHE,2020,0
CHE,2022,0
CHL,2022,7.324
CHN,2022,26.32091
CIV,2016,54.75146
CIV,2018,53.21082
CIV,2020,53.21082
CIV,2022,48.26127
CMR,2016,39.21019
CMR,2018,35.94099
CMR,2020,32.67179
CMR,2022,32.67179
COD,2016,76.98054
COD,2018,77.90169
COD,2020,78.36226
COD,2022,78.36226
COG,2016,47.29947
COG,2018,44.18359
COG,2020,44.18359
COG,2022,75.34233
COL,2016,10.42127
COL,2018,9.7
COL,2020,9.7
COL,2022,9.7
COM,2016,68.6
COM,2018,68.6
COM,2020,68.6
COM,2022,48.50155
CPV,2016,51.40312
CPV,2018,49.20007
CPV,2020,46.67545
CPV,2022,46.41147
CRI,2016,5.37577
CRI,2018,4.46075
CRI,2020,3.54573
CRI,2022,3.54573
CUB,2016,8.44494
CUB,2018,9.49348
CUB,2020,10.54202
CUB,2022,11.04101
CYM,2016,4.15
CYM,2022,5.47921
CYP,2016,0.3
CYP,2018,0.3
CYP,2020,0.3
CYP,2022,0.27235
CZE,2016,0.05
CZE,2018,0.05
CZE,2020,0.05
CZE,2022,0.02735
DEU,2016,0
DEU,2018,0
DEU,2020,0
DEU,2022,0
DJI,2016,56.84264
DJI,2018,53.3709
DJI,2020,51.93824
DJI,2022,48.68591
DNK,2016,0
DNK,2018,0
DNK,2020,0
DNK,2022,0
DOM,2016,11.24888
DOM,2018,11.24888
DOM,2020,11.24888
DOM,2022,11.24888
DZA,2016,21.07581
DZA,2018,17.17042
DZA,2020,13.26502
DZA,2022,13.246
ECU,2022,57.8
EGY,2016,0.89992
EGY,2018,0.89992
EGY,2020,0.89992
EGY,2022,3.83938
ERI,2016,56.84264
ERI,2018,53.3709
ERI,2020,51.93824
ERI,2022,48.68591
ESP,2016,0.05
ESP,2022,0.04603
EST,2016,0.1
EST,2018,0.1
EST,2020,0.1
EST,2022,0.34543
ETH,2016,67.40962
ETH,2018,64.31438
ETH,2020,64.31438
ETH,2022,64.31438
FIN,2016,0
FIN,2018,0
FIN,2020,0
