iso3c,year,value
AGO,2015,35.1
AGO,2016,36.9
AGO,2017,38
AGO,2018,39.1
AGO,2019,40.2
AGO,2020,42.6
AGO,2021,42.4616
AGO,2022,42.1619
AGO,2023,42.7924
AGO,2024,42.2996
AGO,2025,42.5095
ALB,2015,11.3
ALB,2016,10.4
ALB,2017,8.9
ALB,2018,6.6
ALB,2019,6.1
ALB,2020,6.9
ALB,2021,6.1
ALB,2022,5.3
ALB,2023,4.9
ALB,2024,4.6
ALB,2025,4.3
ARE,2015,0
ARE,2016,0
ARE,2017,0
ARE,2018,0
ARE,2019,0
ARE,2020,0
ARE,2021,0
ARE,2022,0
ARE,2023,0
ARE,2024,0
ARE,2025,0
ARG,2015,1.1
ARG,2016,1.3
ARG,2017,1.1
ARG,2018,1.6
ARG,2019,1.6846
ARG,2020,2.197
ARG,2021,1.363
ARG,2022,1.2945
ARG,2023,1.1575
ARG,2024,0.9637
ARG,2025,0.9478
ARM,2015,3.6
ARM,2016,3.1
ARM,2017,2.8
ARM,2018,3.5
ARM,2019,2.4278
ARM,2020,1.5166
ARM,2021,2.1181
ARM,2022,1.8969
ARM,2023,1.928
ARM,2024,1.9169
ARM,2025,1.8999
AUS,2015,0.5
AUS,2016,0.5
AUS,2017,0.5
AUS,2018,0.5
AUS,2019,0.7
AUS,2020,1
AUS,2021,1
AUS,2022,0.9
AUS,2023,0.9
AUS,2024,0.9
AUS,2025,0.9
AUT,2015,0.7
AUT,2016,0.7
AUT,2017,0.4
AUT,2018,0.6
AUT,2019,0.7
AUT,2020,0.8
AUT,2021,0.5
AUT,2022,0.6
AUT,2023,0.5
AUT,2024,0.5
AUT,2025,0.5
AZE,2015,0
AZE,2016,0
AZE,2017,0
AZE,2018,0
AZE,2019,0
AZE,2020,0
AZE,2021,0
AZE,2022,0
AZE,2023,0
AZE,2024,0
AZE,2025,0
BDI,2015,70.7
BDI,2016,71.6
BDI,2017,72.3
BDI,2018,72.7
BDI,2019,73.3
BDI,2020,74.1992
BDI,2021,73.9834
BDI,2022,74.1992
BDI,2023,74.4979
BDI,2024,74.7816
BDI,2025,74.5379
BEL,2015,0.1
BEL,2016,0.1
BEL,2017,0.2
BEL,2018,0.1
BEL,2019,0.1
BEL,2020,0.1
BEL,2021,0.1
BEL,2022,0
BEL,2023,0.1
BEL,2024,0.1
BEL,2025,0.1
BEN,2015,41.4
BEN,2016,41.2
BEN,2017,40
BEN,2018,38.1
BEN,2019,35.1
BEN,2020,33.2
BEN,2021,29.6
BEN,2022,27
BEN,2023,25.5
BEN,2024,23.3
BEN,2025,21.6
BFA,2015,52.6
BFA,2016,51.4
BFA,2017,49.9
BFA,2018,48.2
BFA,2019,46.4
BFA,2020,45.5
BFA,2021,42.0616
BFA,2022,40.8195
BFA,2023,40.1806
BFA,2024,37.5444
BFA,2025,34.2122
BGD,2015,15.2
BGD,2016,14.3
BGD,2017,12.3
BGD,2018,10.3
BGD,2019,9.1
BGD,2020,8.1
BGD,2021,6.9
BGD,2022,5.9091
BGD,2023,6.2892
BGD,2024,8.2916
BGD,2025,8.8732
BGR,2015,4.6
BGR,2016,3.1
BGR,2017,2
BGR,2018,1.5
BGR,2019,1.6
BGR,2020,0.7
BGR,2021,1.2
BGR,2022,1.1
BGR,2023,1
BGR,2024,1
BGR,2025,0.9
BIH,2015,0.2
BIH,2016,0.2
BIH,2017,0.2
BIH,2018,0.1
BIH,2019,0.1
BIH,2020,0.1
BIH,2021,0.1
BIH,2022,0.1
BIH,2023,0.1
BIH,2024,0.1
BIH,2025,0.1
BLR,2015,0
BLR,2016,0
BLR,2017,0
BLR,2018,0
BLR,2019,0
BLR,2020,0
BLR,2021,0
BLR,2022,0
BLR,2023,0
BLR,2024,0
BLR,2025,0
BLZ,2015,0.9
BLZ,2016,0.9
BLZ,2017,1
BLZ,2018,1
BLZ,2019,0.9
BLZ,2020,1.5
BLZ,2021,0.9383
BLZ,2022,0.6468
BLZ,2023,0.6468
BLZ,2024,0.6468
BLZ,2025,0.6468
BOL,2015,6.2
BOL,2016,7.2
BOL,2017,6.4
BOL,2018,4.7
BOL,2019,3.1386
BOL,2020,4.2469
BOL,2021,3.0547
BOL,2022,3.2671
BOL,2023,2.8175
BOL,2024,3.036
BOL,2025,3.8659
BRA,2015,5.3
BRA,2016,6.5
BRA,2017,6.9
BRA,2018,6.9
BRA,2019,7.0203
BRA,2020,2.7704
BRA,2021,7.4647
BRA,2022,4.8543
BRA,2023,3.8156
BRA,2024,3.0075
BRA,2025,2.9582
BRB,2015,1.6
BRB,2016,1.6
BRB,2017,1.6
BRB,2018,1.6
BRB,2019,1.6
BRB,2020,1.7
BRB,2021,1.7
