iso3c,year,value
AFG,2015,41.8
AFG,2016,40.8
AFG,2017,39.7
AFG,2018,38.7
AFG,2019,37.8
AFG,2020,36.9
AFG,2021,36
AFG,2022,35.2
AFG,2023,34.3
AGO,2015,30.7
AGO,2016,29.8
AGO,2017,29.1
AGO,2018,28.4
AGO,2019,27.9
AGO,2020,27.3
AGO,2021,26.6
AGO,2022,26.1
AGO,2023,25.6
ALB,2015,6
ALB,2016,6.3
ALB,2017,6.7
ALB,2018,7
ALB,2019,7.1
ALB,2020,7.2
ALB,2021,7.1
ALB,2022,7
ALB,2023,6.9
AND,2015,1.8
AND,2016,1.7
AND,2017,1.6
AND,2018,1.6
AND,2019,1.5
AND,2020,1.4
AND,2021,1.4
AND,2022,1.3
AND,2023,1.3
ARE,2015,4.2
ARE,2016,4.1
ARE,2017,3.9
ARE,2018,3.6
ARE,2019,3.3
ARE,2020,3
ARE,2021,2.8
ARE,2022,2.6
ARE,2023,2.5
ARG,2015,6.8
ARG,2016,6.5
ARG,2017,6.3
ARG,2018,6.1
ARG,2019,6.1
ARG,2020,6.1
ARG,2021,5.9
ARG,2022,5.5
ARG,2023,5
ARM,2015,7.7
ARM,2016,7.4
ARM,2017,7
ARM,2018,6.7
ARM,2019,6.4
ARM,2020,6.1
ARM,2021,5.8
ARM,2022,5.5
ARM,2023,5.3
ATG,2015,6.5
ATG,2016,6.4
ATG,2017,6.2
ATG,2018,6.1
ATG,2019,6
ATG,2020,5.8
ATG,2021,5.7
ATG,2022,5.5
ATG,2023,5.4
AUS,2015,2.3
AUS,2016,2.3
AUS,2017,2.3
AUS,2018,2.3
AUS,2019,2.4
AUS,2020,2.4
AUS,2021,2.4
AUS,2022,2.3
AUS,2023,2.3
AUT,2015,2.3
AUT,2016,2.2
AUT,2017,2.2
AUT,2018,2.2
AUT,2019,2.2
AUT,2020,2.2
AUT,2021,2.1
AUT,2022,2.1
AUT,2023,2
AZE,2015,16
AZE,2016,15.3
AZE,2017,14.8
AZE,2018,14.4
AZE,2019,14.1
AZE,2020,13.8
AZE,2021,13.5
AZE,2022,13.2
AZE,2023,12.8
BDI,2015,23.7
BDI,2016,23
BDI,2017,22.4
BDI,2018,21.9
BDI,2019,21.4
BDI,2020,20.9
BDI,2021,20.5
BDI,2022,20.1
BDI,2023,19.6
BEL,2015,2.3
BEL,2016,2.3
BEL,2017,2.3
BEL,2018,2.3
BEL,2019,2.3
BEL,2020,2.3
BEL,2021,2.2
BEL,2022,2.2
BEL,2023,2.1
BEN,2015,31.7
BEN,2016,31.3
BEN,2017,30.9
BEN,2018,30.5
BEN,2019,30
BEN,2020,29.5
BEN,2021,29
BEN,2022,28.5
BEN,2023,28
BFA,2015,28.3
BFA,2016,27.9
BFA,2017,27.4
BFA,2018,26.8
BFA,2019,26.3
BFA,2020,25.9
BFA,2021,25.4
BFA,2022,24.9
BFA,2023,24.5
BGD,2015,23.6
BGD,2016,22.5
BGD,2017,21.3
BGD,2018,20.2
BGD,2019,19.3
BGD,2020,18.7
BGD,2021,18.3
BGD,2022,18
BGD,2023,17.9
BGR,2015,4.1
BGR,2016,3.9
BGR,2017,3.7
BGR,2018,3.4
BGR,2019,3.2
BGR,2020,3
BGR,2021,2.8
BGR,2022,2.7
BGR,2023,2.6
BHR,2015,3.4
BHR,2016,3.5
BHR,2017,3.6
BHR,2018,3.8
BHR,2019,4
BHR,2020,4.1
BHR,2021,4.2
BHR,2022,4.3
BHR,2023,4.4
BHS,2015,8.6
BHS,2016,8.9
BHS,2017,9.2
BHS,2018,9.4
BHS,2019,9.7
BHS,2020,9.5
BHS,2021,9.5
BHS,2022,9.3
BHS,2023,9.2
BIH,2015,4.9
BIH,2016,4.8
BIH,2017,4.8
BIH,2018,4.7
BIH,2019,4.7
BIH,2020,4.7
BIH,2021,4.7
BIH,2022,4.6
BIH,2023,4.5
BLR,2015,1.6
BLR,2016,1.5
BLR,2017,1.4
BLR,2018,1.2
BLR,2019,1.1
BLR,2020,1
BLR,2021,0.9
BLR,2022,0.8
BLR,2023,0.8
BLZ,2015,10.5
BLZ,2016,10.2
BLZ,2017,9.9
BLZ,2018,9.7
BLZ,2019,9.6
BLZ,2020,9.5
BLZ,2021,9.4
BLZ,2022,9.4
BLZ,2023,9.3
BOL,2015,16.9
BOL,2016,16.2
BOL,2017,15.4
BOL,2018,14.8
BOL,2019,14.2
BOL,2020,13.7
BOL,2021,13.2
BOL,2022,12.7
BOL,2023,12.2
BRA,2015,9.5
BRA,2016,10
BRA,2017,9.2
BRA,2018,9.1
BRA,2019,9.2
BRA,2020,9.2
BRA,2021,8.9
BRA,2022,8.3
BRA,2023,7.6
BRB,2015,8.7
BRB,2016,8.5
BRB,2017,8.3
BRB,2018,8
BRB,2019,7.8
BRB,2020,7.6
BRB,2021,7.3
BRB,2022,7.1
BRB,2023,6.9
BRN,2015,5
BRN,2016,5.1
BRN,2017,5.2
BRN,2018,5.2
BRN,2019,5.2
BRN,2020,5.2
BRN,2021,5.1
BRN,2022,5
BRN,2023,4.9
BTN,2015,17.1
BTN,2016,16.3
BTN,2017,15.7
BTN,2018,15.2
BTN,2019,14.6
BTN,2020,14.1
BTN,2021,13.6
BTN,2022,13.2
BTN,2023,12.7
BWA,2015,23.5
BWA,2016,23.4
BWA,2017,23.1
BWA,2018,22.7
BWA,2019,22.4
BWA,2020,22.1
BWA,2021,21.6
BWA,2022,21.2
BWA,2023,20.9
CAF,2015,34.2
CAF,2016,34.1
CAF,2017,34.3
CAF,2018,33.4
CAF,2019,35
CAF,2020,32.6
CAF,2021,33
CAF,2022,36.2
CAF,2023,30.7
CAN,2015,3.5
CAN,2016,3.5
CAN,2017,3.5
CAN,2018,3.4
CAN,2019,3.4
CAN,2020,3.4
CAN,2021,3.4
CAN,2022,3.4
CAN,2023,3.4
CHE,2015,3
CHE,2016,2.9
CHE,2017,2.9
CHE,2018,2.9
CHE,2019,2.8
CHE,2020,2.8
CHE,2021,2.8
CHE,2022,2.8
CHE,2023,2.8
CHL,2015,5.2
CHL,2016,5.3
CHL,2017,5.3
CHL,2018,5
CHL,2019,4.7
CHL,2020,4.5
CHL,2021,4.5
CHL,2022,4.5
CHL,2023,4.6
CHN,2015,5.3
CHN,2016,4.9
CHN,2017,4.4
CHN,2018,4.1
CHN,2019,3.8
CHN,2020,3.5
CHN,2021,3.2
CHN,2022,3
CHN,2023,2.8
CIV,2015,32.5
CIV,2016,32
CIV,2017,31.4
CIV,2018,30.9
CIV,2019,30.3
CIV,2020,29.7
CIV,2021,29.2
CIV,2022,28.7
CIV,2023,28.2
CMR,2015,29.7
CMR,2016,29.1
CMR,2017,28.5
CMR,2018,27.9
CMR,2019,27.3
CMR,2020,26.8
CMR,2021,26.2
CMR,2022,25.7
CMR,2023,25.2
COD,2015,29.5
COD,2016,28.9
COD,2017,28.4
COD,2018,28
COD,2019,27.4
COD,2020,26.9
COD,2021,26.4
COD,2022,25.9
COD,2023,25.3
COG,2015,20.7
COG,2016,20.3
COG,2017,19.9
COG,2018,19.5
COG,2019,19.2
COG,2020,18.8
COG,2021,18.4
COG,2022,18
COG,2023,17.7
COL,2015,8.5
COL,2016,8.2
COL,2017,8
COL,2018,7.7
COL,2019,7.5
COL,2020,7.2
COL,2021,7
COL,2022,6.8
COL,2023,6.5
COM,2015,26.1
COM,2016,25.7
COM,2017,25.3
COM,2018,24.8
COM,2019,24.4
COM,2020,23.9
COM,2021,23.5
COM,2022,23
COM,2023,22.5
CPV,2015,12.3
CPV,2016,11.5
CPV,2017,10.7
CPV,2018,10.1
CPV,2019,9.6
CPV,2020,9.3
CPV,2021,8.9
CPV,2022,8.6
CPV,2023,8.3
CRI,2015,6.2
CRI,2016,6.1
CRI,2017,6.1
CRI,2018,6.2
CRI,2019,6.2
CRI,2020,6.4
CRI,2021,6.6
CRI,2022,6.9
CRI,2023,7.2
CUB,2015,2.6
CUB,2016,2.6
CUB,2017,2.7
CUB,2018,2.9
CUB,2019,3.2
CUB,2020,3.5
CUB,2021,3.8
CUB,2022,4
CUB,2023,4.2
CYP,2015,1.7
CYP,2016,1.7
CYP,2017,1.7
CYP,2018,1.7
CYP,2019,1.8
CYP,2020,1.8
CYP,2021,1.9
CYP,2022,1.9
CYP,2023,1.9
CZE,2015,1.6
CZE,2016,1.6
CZE,2017,1.6
CZE,2018,1.6
CZE,2019,1.6
CZE,2020,1.5
CZE,2021,1.4
CZE,2022,1.4
CZE,2023,1.3
DEU,2015,2.3
DEU,2016,2.3
DEU,2017,2.3
DEU,2018,2.3
DEU,2019,2.3
DEU,2020,2.3
DEU,2021,2.3
DEU,2022,2.3
DEU,2023,2.3
DJI,2015,33.8
DJI,2016,33.1
DJI,2017,32.3
DJI,2018,31.6
DJI,2019,30.9
DJI,2020,30.1
DJI,2021,29.5
DJI,2022,28.8
DJI,2023,28.2
DMA,2015,25.4
DMA,2016,26.5
DMA,2017,27.4
DMA,2018,28.3
DMA,2019,29
DMA,2020,29.6
DMA,2021,30.1
DMA,2022,30.5
DMA,2023,30.8
DNK,2015,3.1
DNK,2016,3
DNK,2017,2.8
DNK,2018,2.7
DNK,2019,2.5
DNK,2020,2.3
DNK,2021,2.1
DNK,2022,1.9
DNK,2023,1.8
DOM,2015,24.3
DOM,2016,24.4
DOM,2017,24.3
DOM,2018,24.1
DOM,2019,23.8
DOM,2020,23.4
DOM,2021,22.9
DOM,2022,22.3
DOM,2023,21.7
DZA,2015,15.2
DZA,2016,15
DZA,2017,15.2
DZA,2018,15.5
DZA,2019,15.8
DZA,2020,15.9
DZA,2021,15.9
DZA,2022,15.6
DZA,2023,15.3
ECU,2015,7.3
ECU,2016,7.1
ECU,2017,7
ECU,2018,6.9
ECU,2019,7
ECU,2020,7.1
ECU,2021,7.2
ECU,2022,7.2
ECU,2023,7.1
EGY,2015,12.3
EGY,2016,11.8
EGY,2017,11.4
EGY,2018,11
EGY,2019,10.6
EGY,2020,10.2
EGY,2021,9.9
EGY,2022,9.6
EGY,2023,9.3
ERI,2015,19.7
ERI,2016,19.3
ERI,2017,18.9
ERI,2018,18.5
ERI,2019,18.1
ERI,2020,17.8
ERI,2021,17.4
ERI,2022,17
ERI,2023,16.4
ESP,2015,1.9
ESP,2016,1.9
ESP,2017,1.9
ESP,2018,1.9
ESP,2019,1.8
ESP,2020,1.8
ESP,2021,1.8
ESP,2022,1.7
ESP,2023,1.7
EST,2015,1.4
EST,2016,1.3
EST,2017,1.3
EST,2018,1.2
EST,2019,1.2
EST,2020,1.1
EST,2021,1.1
EST,2022,1
EST,2023,1
ETH,2015,33.9
ETH,2016,33
ETH,2017,32.2
ETH,2018,31.3
ETH,2019,30.4
ETH,2020,29.7
ETH,2021,28.9
ETH,2022,28.1
ETH,2023,27.4
FIN,2015,1.4
FIN,2016,1.4
FIN,2017,1.4
FIN,2018,1.4
FIN,2019,1.4
FIN,2020,1.4
FIN,2021,1.3
FIN,2022,1.3
FIN,2023,1.3
FJI,2015,8.5
FJI,2016,9.2
FJI,2017,10.2
FJI,2018,11.3
FJI,2019,12.6
FJI,2020,13.7
FJI,2021,14.4
FJI,2022,14.8
FJI,2023,14.9
FRA,2015,2.4
FRA,2016,2.5
FRA,2017,2.5
FRA,2018,2.6
FRA,2019,2.6
FRA,2020,2.6
FRA,2021,2.6
FRA,2022,2.7
FRA,2023,2.7
FSM,2015,15.6
FSM,2016,15.2
FSM,2017,14.6
FSM,2018,14.2
FSM,2019,13.7
FSM,2020,13.3
FSM,2021,12.9
FSM,2022,12.5
FSM,2023,12.1
GAB,2015,21.2
GAB,2016,20.7
GAB,2017,20.2
GAB,2018,19.6
GAB,2019,19
GAB,2020,18.4
GAB,2021,17.9
GAB,2022,17.3
GAB,2023,16.8
GBR,2015,2.6
GBR,2016,2.7
GBR,2017,2.7
GBR,2018,2.7
GBR,2019,2.8
GBR,2020,2.7
GBR,2021,2.7
GBR,2022,2.7
GBR,2023,2.7
GEO,2015,6.7
GEO,2016,6.2
GEO,2017,5.8
GEO,2018,5.6
GEO,2019,5.4
GEO,2020,5.4
GEO,2021,5.4
GEO,2022,5.4
GEO,2023,5.3
GHA,2015,25
GHA,2016,24.5
GHA,2017,23.9
GHA,2018,23.4
GHA,2019,23
GHA,2020,22.5
GHA,2021,22.1
GHA,2022,21.7
GHA,2023,21.2
GIN,2015,33.7
GIN,2016,33.3
GIN,2017,33
GIN,2018,32.6
GIN,2019,32.2
GIN,2020,31.8
GIN,2021,31.3
GIN,2022,30.9
GIN,2023,30.3
GMB,2015,29.2
GMB,2016,28.4
GMB,2017,27.6
GMB,2018,26.9
GMB,2019,26.2
GMB,2020,25.6
GMB,2021,24.9
GMB,2022,24.3
GMB,2023,23.7
GNB,2015,39.1
GNB,2016,38.2
GNB,2017,37.4
GNB,2018,36.6
GNB,2019,35.8
GNB,2020,35
GNB,2021,34.1
GNB,2022,33.4
GNB,2023,32.7
GNQ,2015,32.2
GNQ,2016,31.7
GNQ,2017,31
GNQ,2018,30.4
GNQ,2019,29.7
GNQ,2020,29.1
GNQ,2021,28.6
GNQ,2022,27.9
GNQ,2023,27.2
GRC,2015,2.6
GRC,2016,2.6
GRC,2017,2.6
GRC,2018,2.5
GRC,2019,2.5
GRC,2020,2.4
GRC,2021,2.4
GRC,2022,2.3
GRC,2023,2.3
GRD,2015,11.5
GRD,2016,11.8
GRD,2017,12
GRD,2018,12.2
GRD,2019,12.4
GRD,2020,12.6
GRD,2021,12.6
GRD,2022,12.6
GRD,2023,12.4
GTM,2015,13.3
GTM,2016,12.8
GTM,2017,12.3
GTM,2018,11.9
GTM,2019,11.5
GTM,2020,11.1
GTM,2021,10.7
GTM,2022,10.4
