iso3c,year,value
ABW,2015,95.11172113
ABW,2016,95.11172113
AFG,2015,35.54882791
AFG,2016,37.17063993
AFG,2017,38.82887536
AFG,2018,40.52381681
AFG,2019,42.25444889
AFG,2020,44.01973653
AFG,2021,45.82018572
AFG,2022,47.65425678
AFG,2023,49.20044336
AFG,2024,50.70869101
AGO,2015,23.23076062
AGO,2016,23.5676146
AGO,2017,23.90073293
AGO,2018,24.22956621
AGO,2019,24.55494571
AGO,2020,24.87605379
AGO,2021,25.19343724
AGO,2022,25.50683206
AGO,2023,25.81624103
AGO,2024,26.12166836
AIA,2015,86.54116897
AIA,2016,86.54116897
AIA,2017,86.54116897
ALB,2015,79.14827811
ALB,2016,79.47309941
ALB,2017,79.77747131
ALB,2018,80.06177193
ALB,2019,80.32659807
ALB,2020,80.57237542
ALB,2021,80.83698623
ALB,2022,81.08612786
ALB,2023,81.22477706
ALB,2024,81.35877166
AND,2015,100
AND,2016,100
AND,2017,100
AND,2018,100
AND,2019,100
AND,2020,99.99999522
AND,2021,100
AND,2022,99.99999631
AND,2023,100
AND,2024,100
ARE,2015,98.54916405
ARE,2016,98.57538158
ARE,2017,98.60168964
ARE,2018,98.62806758
ARE,2019,98.63044449
ARE,2020,98.63275346
ARE,2021,98.6349941
ARE,2022,98.63717125
ARE,2023,98.63926932
ARE,2024,98.64131723
ARG,2015,97.347935
ARG,2016,97.54751204
ARM,2015,96.26212693
ARM,2016,96.61282168
ARM,2017,96.96592077
ARM,2018,97.26550821
ARM,2019,97.52226584
ARM,2020,97.7794142
ARM,2021,98.03665791
ARM,2022,98.74298203
ARM,2023,99.01288321
ARM,2024,99.28162137
ASM,2015,92.33520265
ASM,2016,93.04907613
ASM,2017,93.76530057
ASM,2018,94.48387597
ASM,2019,95.20480232
ASM,2020,95.92807964
ASM,2021,96.65370792
ASM,2022,97.17418051
ASM,2023,97.17418051
ASM,2024,97.17418051
ATG,2015,80.99851541
ATG,2016,81.0617024
ATG,2017,81.12522859
ATG,2018,81.18904502
ATG,2019,81.25311869
ATG,2020,81.31740804
ATG,2021,81.3171867
ATG,2022,81.31704722
ATG,2023,81.31698853
ATG,2024,81.31700976
AUS,2015,99.84453376
AUS,2016,99.84536451
AUS,2017,99.84624155
AUS,2018,99.84715034
AUS,2019,99.84809229
AUS,2020,99.84908145
AUS,2021,99.85010075
AUS,2022,99.85116006
AUS,2023,99.85224923
AUS,2024,99.85336814
AUT,2015,100
AUT,2016,100
AUT,2017,99.99999809
AUT,2018,100
AUT,2019,99.99999974
AUT,2020,99.99999759
AUT,2021,100
AUT,2022,99.99999733
AUT,2023,100
AUT,2024,99.99999719
AZE,2015,77.34362337
AZE,2016,78.42612227
AZE,2017,79.51586318
AZE,2018,80.61211908
AZE,2019,81.71388241
AZE,2020,82.8206788
AZE,2021,83.93126164
AZE,2022,85.01790001
AZE,2023,86.05329004
