iso3c,year,value
AFG,2016,39.72625
AFG,2017,45.08125
AFG,2018,52.34833333
AFG,2019,51.92958333
AFG,2020,55.56
AFG,2021,59.1775
AFG,2022,58.98833333
AFG,2023,56.74958333
AFG,2024,54.38625
AGO,2016,47.39541667
AGO,2017,48.35958333
AGO,2018,54.57208333
AGO,2019,57.9525
AGO,2020,59.17
AGO,2021,56.45625
AGO,2022,54.96708333
AGO,2023,57.59583333
AGO,2024,58.15208333
ALB,2016,64.905
ALB,2017,68.65833333
ALB,2018,78.59666667
ALB,2019,76.04291667
ALB,2020,81.3175
ALB,2021,85.78041667
ALB,2022,84.42625
ALB,2023,85.07708333
ALB,2024,83.65375
AND,2022,40.36791667
AND,2023,44.79666667
AND,2024,49.8675
ARE,2016,46.70333333
ARE,2017,54.34
ARE,2018,59.26
ARE,2019,57.6725
ARE,2020,66.17416667
ARE,2021,75.96666667
ARE,2022,75.9225
ARE,2023,77.305
ARE,2024,79.14958333
ARG,2016,65.46833333
ARG,2017,69.09583333
ARG,2018,68.94291667
ARG,2019,69.43916667
ARG,2020,72.1175
ARG,2021,77.72791667
ARG,2022,76.46916667
ARG,2023,79.18541667
ARG,2024,80.39083333
ARM,2016,79.74166667
ARM,2017,82.04625
ARM,2018,83.06041667
ARM,2019,82.22666667
ARM,2020,82.93833333
ARM,2021,85.8125
ARM,2022,85.05833333
ARM,2023,83.36458333
ARM,2024,82.18041667
ATG,2020,44.47208333
ATG,2021,50.2375
ATG,2022,51.63958333
ATG,2023,60.3175
ATG,2024,63.21083333
AUS,2016,83.41666667
AUS,2017,85.06333333
AUS,2018,84.36416667
AUS,2019,84.24166667
AUS,2020,83.72791667
AUS,2021,87.00458333
AUS,2022,87.82625
AUS,2023,88.86625
AUS,2024,88.97083333
AUT,2016,86.32208333
AUT,2017,86.22958333
AUT,2018,87.83833333
AUT,2019,86.79333333
AUT,2020,88.4525
AUT,2021,90.96416667
AUT,2022,90.10291667
AUT,2023,92.64666667
AUT,2024,89.34791667
AZE,2016,54.12875
AZE,2017,60.705
AZE,2018,68.48625
AZE,2019,68.47125
AZE,2020,70.86708333
AZE,2021,73.00375
AZE,2022,70.77916667
AZE,2023,66.78625
AZE,2024,69.48875
BDI,2016,50.465
BDI,2017,54.49208333
BDI,2018,54.82416667
BDI,2019,51.24333333
BDI,2020,50.00625
BDI,2021,50.1975
BDI,2022,46.85625
BDI,2023,43.28083333
BDI,2024,45.24291667
BEL,2016,74.9525
BEL,2017,75.58208333
BEL,2018,82.1875
BEL,2019,82.805
BEL,2020,82.28833333
BEL,2021,87.97125
BEL,2022,88.36666667
BEL,2023,90.16291667
BEL,2024,87.25875
BEN,2016,48.49041667
BEN,2017,51.00041667
BEN,2018,52.79958333
BEN,2019,52.38291667
BEN,2020,60.35916667
BEN,2021,67.19791667
BEN,2022,65.74291667
BEN,2023,68.03666667
BEN,2024,71.0275
BFA,2016,49.4675
BFA,2017,52.91916667
BFA,2018,54.85333333
BFA,2019,54.45666667
BFA,2020,53.66958333
BFA,2021,70.42958333
BFA,2022,67.08166667
BFA,2023,73.97916667
BFA,2024,76.36791667
BGD,2016,57.1575
BGD,2017,59.60208333
BGD,2018,59.36083333
BGD,2019,59.24333333
BGD,2020,61.30958333
BGD,2021,69.89625
BGD,2022,70.31958333
BGD,2023,71.48208333
BGD,2024,71.63833333
BGR,2016,75.01375
BGR,2017,76.75125
BGR,2018,82.33833333
BGR,2019,81.99333333
BGR,2020,83.38291667
BGR,2021,87.47958333
BGR,2022,87.15041667
BGR,2023,88.35041667
BGR,2024,83.55416667
BHR,2016,42.49875
BHR,2017,44.80833333
BHR,2018,50.9575
BHR,2019,50.94
BHR,2020,54.34583333
BHR,2021,54.82
BHR,2022,54.96333333
BHR,2023,51.57916667
BHR,2024,51.96125
BHS,2016,36.70208333
BHS,2017,38.70333333
BHS,2018,48.92583333
BHS,2019,45.45416667
BHS,2020,48.47333333
BHS,2021,53.15791667
BHS,2022,53.24916667
BHS,2023,51.76666667
BHS,2024,51.25708333
BIH,2016,55.37708333
BIH,2017,55.86208333
BIH,2018,61.56
BIH,2019,61.5675
BIH,2020,62.70708333
BIH,2021,70.86
BIH,2022,68.45375
BIH,2023,68.77625
BIH,2024,68.55875
BLR,2016,66.41791667
BLR,2017,66.09333333
BLR,2018,76.78708333
BLR,2019,79.80125
BLR,2020,83.64958333
BLR,2021,88.46375
BLR,2022,88.45916667
BLR,2023,79.40125
BLR,2024,77.1975
BLZ,2016,48.05583333
BLZ,2017,51.71125
BLZ,2018,58.51291667
BLZ,2019,56.76541667
BLZ,2020,56.69708333
BLZ,2021,64.30666667
BLZ,2022,65.84333333
BLZ,2023,66.78833333
BLZ,2024,67.68416667
BOL,2016,58.11416667
BOL,2017,61.7525
BOL,2018,59.0725
BOL,2019,58.98625
BOL,2020,60.70041667
BOL,2021,67.14958333
BOL,2022,67.02416667
BOL,2023,68.85833333
BOL,2024,70.23208333
BRA,2016,74.27708333
BRA,2017,74.24666667
BRA,2018,77.61333333
BRA,2019,79.25708333
BRA,2020,79.17083333
BRA,2021,81.21291667
BRA,2022,81.08041667
BRA,2023,80.63916667
BRA,2024,82.30833333
BRB,2022,60.69625
BRB,2023,62.835
BRB,2024,61.73916667
BRN,2020,57.19333333
BRN,2021,61.715
BRN,2022,60.87
BRN,2023,63.20625
BRN,2024,61.4375
BTN,2016,47.49791667
BTN,2017,55.185
BTN,2018,53.07541667
BTN,2019,51.98791667
BTN,2020,51.725
BTN,2021,57.42375
BTN,2022,57.12166667
BTN,2023,59.10541667
BTN,2024,57.97166667
BWA,2016,50.59125
BWA,2017,57.535
BWA,2018,56.81041667
BWA,2019,58.00916667
BWA,2020,58.83
BWA,2021,60.04166667
BWA,2022,60.80375
BWA,2023,64.62375
BWA,2024,64.21083333
CAF,2022,41.6225
CAF,2023,47.26625
CAF,2024,46.84166667
CAN,2016,86.27958333
CAN,2017,86.44875
CAN,2018,86.57083333
CAN,2019,87.46583333
CAN,2020,87.43666667
CAN,2021,93.42083333
CAN,2022,91.82166667
CAN,2023,93.46166667
CAN,2024,92.35875
CHE,2016,84.39125
CHE,2017,85.25666667
CHE,2018,86.25916667
CHE,2019,86.18166667
CHE,2020,87.42
CHE,2021,90.38666667
CHE,2022,89.04125
CHE,2023,90.2925
CHE,2024,88.7125
CHL,2016,79.68125
CHL,2017,78.92166667
CHL,2018,80.50458333
CHL,2019,82.43708333
CHL,2020,82.64208333
CHL,2021,86.44208333
CHL,2022,86.10708333
CHL,2023,86.81708333
CHL,2024,89.37916667
CHN,2016,53.63625
CHN,2017,55.1675
CHN,2018,56.03958333
CHN,2019,59.555
CHN,2020,57.4775
CHN,2021,58.64875
CHN,2022,55.8675
CHN,2023,58.84375
CHN,2024,57.92666667
CIV,2016,46.91666667
CIV,2017,52.155
CIV,2018,53.27833333
CIV,2019,51.77833333
CIV,2020,56.79916667
CIV,2021,66.68583333
CIV,2022,63.75375
CIV,2023,64.88625
CIV,2024,70.20125
CMR,2016,52.99666667
CMR,2017,57.04
CMR,2018,57.05833333
CMR,2019,54.80333333
CMR,2020,53.64333333
CMR,2021,57.52708333
CMR,2022,58.58166667
CMR,2023,60.12416667
CMR,2024,66.0475
COD,2017,33.12125
COD,2018,40.95625
COD,2019,30.42333333
COD,2020,43.17708333
COD,2021,47.43333333
COD,2022,45.32166667
COD,2023,46.77916667
COD,2024,46.28125
COG,2016,42.66208333
COG,2017,41.61833333
COG,2018,36.65166667
COG,2019,36.23666667
COG,2020,31.73291667
COG,2021,33.79541667
COG,2022,32.48291667
COG,2023,38.49166667
COG,2024,38.87083333
COL,2016,71.59
COL,2017,71.9825
COL,2018,72.27541667
COL,2019,74.09541667
COL,2020,79.06833333
COL,2021,82.7475
COL,2022,82.22375
COL,2023,83.2725
COL,2024,83.43833333
COM,2024,50.50375
CPV,2016,53.0125
CPV,2017,55.91375
CPV,2018,56.55291667
CPV,2019,56.66541667
CPV,2020,60.77125
CPV,2021,67.385
CPV,2022,65.20208333
CPV,2023,60.52416667
CPV,2024,59.87375
CRI,2016,78.36625
CRI,2017,84.24666667
CRI,2018,83.35916667
CRI,2019,85.77791667
CRI,2020,87.99625
CRI,2021,91.00416667
CRI,2022,90.09458333
CRI,2023,89.17208333
CRI,2024,90.98458333
CYP,2016,66.51458333
CYP,2017,66.81416667
CYP,2018,79.88416667
CYP,2019,79.61791667
CYP,2020,76.79166667
CYP,2021,86.56708333
CYP,2022,85.73208333
CYP,2023,88.00208333
CYP,2024,85.05708333
CZE,2016,80.0025
CZE,2017,80.47125
CZE,2018,86.88583333
CZE,2019,86.73083333
CZE,2020,87.89208333
CZE,2021,92.01125
CZE,2022,89.61625
CZE,2023,91.04125
CZE,2024,87.01
DEU,2016,84.90666667
DEU,2017,85.56791667
DEU,2018,87.44166667
DEU,2019,87.82791667
DEU,2020,87.80625
DEU,2021,92.13916667
DEU,2022,91.78208333
DEU,2023,92.47083333
DEU,2024,90.05541667
DJI,2016,23.96375
