iso3c,year,value
AFG,2015,19.843
AFG,2016,20.952
AFG,2017,22.105
AFG,2018,20.618
AFG,2019,19.056
AFG,2020,17.076
AFG,2021,15.214
AFG,2022,5.371
AFG,2023,5.359
AFG,2024,5.338
AFG,2025,5.3
AGO,2015,75.017
AGO,2016,74.784
AGO,2017,74.55
AGO,2018,74.315
AGO,2019,74.079
AGO,2020,72.459
AGO,2021,75.894
AGO,2022,75.068
AGO,2023,73.388
AGO,2024,73.454
AGO,2025,73.325
ALB,2015,55.078
ALB,2016,58.441
ALB,2017,57.952
ALB,2018,59.975
ALB,2019,61.902
ALB,2020,61.474
ALB,2021,61.652
ALB,2022,67.298
ALB,2023,70.046
ALB,2024,70.857
ALB,2025,71.988
ARE,2015,49.211
ARE,2016,50.283
ARE,2017,52.011
ARE,2018,52.533
ARE,2019,55.539
ARE,2020,59.456
ARE,2021,51.702
ARE,2022,54.43
ARE,2023,53.595
ARE,2024,53.804
ARE,2025,54.338
ARG,2015,55.241
ARG,2016,55.35
ARG,2017,55.45
ARG,2018,57.347
ARG,2019,58.254
ARG,2020,54.389
ARG,2021,59.121
ARG,2022,61.047
ARG,2023,62.148
ARG,2024,61.472
ARG,2025,61.777
ARM,2015,62.606
ARM,2016,62.921
ARM,2017,63.082
ARM,2018,63.237
ARM,2019,60.165
ARM,2020,64.805
ARM,2021,66.027
ARM,2022,60.416
ARM,2023,62.299
ARM,2024,62.888
ARM,2025,62.946
AUS,2015,71.259
AUS,2016,71.639
AUS,2017,72.364
AUS,2018,73.358
AUS,2019,73.895
AUS,2020,73.279
AUS,2021,75.293
AUS,2022,76.909
AUS,2023,77.141
AUS,2024,77.249
AUS,2025,77.393
AUT,2015,70.998
AUT,2016,71.772
AUT,2017,71.916
AUT,2018,72.123
AUT,2019,72.485
AUT,2020,72.424
AUT,2021,72.797
AUT,2022,73.535
AUT,2023,73.97
AUT,2024,73.779
AUT,2025,73.799
AZE,2015,66.432
AZE,2016,67.593
AZE,2017,68.114
AZE,2018,68.798
AZE,2019,68.84
AZE,2020,71.207
AZE,2021,67.884
AZE,2022,69.353
AZE,2023,69.339
AZE,2024,69.406
AZE,2025,69.293
BDI,2015,82.007
BDI,2016,82.277
BDI,2017,82.394
BDI,2018,82.395
BDI,2019,82.206
BDI,2020,79.252
BDI,2021,81.752
BDI,2022,81.566
BDI,2023,81.292
BDI,2024,81.036
BDI,2025,80.786
BEL,2015,62.963
BEL,2016,62.864
BEL,2017,63.181
BEL,2018,64.314
BEL,2019,64.907
BEL,2020,64.484
BEL,2021,65.642
BEL,2022,66.753
BEL,2023,66.685
BEL,2024,67.117
BEL,2025,67.172
BEN,2015,73.353
BEN,2016,73.977
BEN,2017,74.592
BEN,2018,75.201
BEN,2019,75.803
BEN,2020,74.964
BEN,2021,76.013
BEN,2022,75.942
BEN,2023,76.152
BEN,2024,76.38
BEN,2025,76.565
BFA,2015,75.336
BFA,2016,75.051
BFA,2017,74.768
BFA,2018,74.491
BFA,2019,74.217
BFA,2020,71.125
BFA,2021,69.289
BFA,2022,67.014
BFA,2023,66.235
BFA,2024,65.539
BFA,2025,65.503
BGD,2015,35.15
BGD,2016,35.178
BGD,2017,38.832
BGD,2018,40.385
BGD,2019,41.825
BGD,2020,43.001
BGD,2021,45.066
BGD,2022,46.874
BGD,2023,44.811
BGD,2024,41.477
BGD,2025,41.475
BGR,2015,65.74
BGR,2016,64.415
BGR,2017,67.362
BGR,2018,67.12
BGR,2019,69.01
BGR,2020,67.883
BGR,2021,67.785
BGR,2022,70.032
BGR,2023,70.473
BGR,2024,69.682
BGR,2025,69.71
BHR,2015,45.058
BHR,2016,45.24
BHR,2017,45.328
BHR,2018,45.022
BHR,2019,44.437
BHR,2020,43.054
BHR,2021,43.273
BHR,2022,44.4
BHR,2023,44.702
BHR,2024,44.856
BHR,2025,44.847
BHS,2015,79.056
BHS,2016,79.448
BHS,2017,79.872
BHS,2018,80.312
BHS,2019,80.712
BHS,2020,73.984
BHS,2021,75.96
BHS,2022,80.781
BHS,2023,81.161
BHS,2024,81.383
BHS,2025,81.39
BIH,2015,48.517
BIH,2016,48.611
BIH,2017,48.86
BIH,2018,49.042
BIH,2019,49.239
BIH,2020,48.233
BIH,2021,48.81
BIH,2022,50.706
BIH,2023,52.057
BIH,2024,52.313
BIH,2025,52.499
BLR,2015,74.158
BLR,2016,74.602
BLR,2017,74.769
BLR,2018,74.469
BLR,2019,75.141
BLR,2020,75.108
BLR,2021,75.717
BLR,2022,76.072
BLR,2023,76.065
BLR,2024,76.493
BLR,2025,76.562
BLZ,2015,50.36
BLZ,2016,51.266
BLZ,2017,50.529
BLZ,2018,56.809
BLZ,2019,59.415
BLZ,2020,43.417
BLZ,2021,49.213
BLZ,2022,45.938
BLZ,2023,46.563
BLZ,2024,46.419
BLZ,2025,49.322
BOL,2015,58.599
BOL,2016,58.498
BOL,2017,60.481
BOL,2018,65.101
BOL,2019,68.078
BOL,2020,66.879
BOL,2021,73.055
BOL,2022,73.818
BOL,2023,74.348
BOL,2024,74.339
BOL,2025,74.853
BRA,2015,59.094
BRA,2016,59.562
BRA,2017,60.661
BRA,2018,61.088
BRA,2019,62.087
BRA,2020,56.914
BRA,2021,59.582
BRA,2022,61.27
BRA,2023,60.765
BRA,2024,61.393
BRA,2025,61.511
BRB,2015,72.979
BRB,2016,73.796
BRB,2017,74.165
BRB,2018,73.109
BRB,2019,74.102
BRB,2020,72.264
BRB,2021,71.78
BRB,2022,74.474
BRB,2023,75.504
BRB,2024,76.27
BRB,2025,76.411
BRN,2015,60.802
BRN,2016,61.016
BRN,2017,61.274
BRN,2018,61.571
BRN,2019,58.779
BRN,2020,58.542
BRN,2021,59.238
BRN,2022,58.486
BRN,2023,59.614
BRN,2024,59.778
BRN,2025,59.759
BTN,2015,57.923
BTN,2016,57.745
BTN,2017,57.532
BTN,2018,57.294
BTN,2019,63.187
BTN,2020,65.739
BTN,2021,67.577
BTN,2022,55.227
BTN,2023,59.422
BTN,2024,59.549
BTN,2025,59.648
BWA,2015,58.55
BWA,2016,59.008
BWA,2017,59.49
BWA,2018,59.998
BWA,2019,60.533
BWA,2020,58.748
BWA,2021,61.795
BWA,2022,62.716
BWA,2023,66.374
BWA,2024,66.428
BWA,2025,66.728
CAF,2015,65.875
CAF,2016,65.9
CAF,2017,65.926
CAF,2018,65.951
CAF,2019,66.003
CAF,2020,65.412
CAF,2021,65.434
CAF,2022,66.144
CAF,2023,66.21
CAF,2024,66.17
CAF,2025,66.102
CAN,2015,74.353
CAN,2016,74.47
CAN,2017,74.995
CAN,2018,75.154
CAN,2019,75.719
CAN,2020,74.008
CAN,2021,76.053
CAN,2022,76.762
CAN,2023,77.182
CAN,2024,76.569
CAN,2025,76.717
CHE,2015,78.673
CHE,2016,79.493
CHE,2017,79.329
CHE,2018,79.88
CHE,2019,80.225
CHE,2020,80.032
CHE,2021,80.146
CHE,2022,79.733
CHE,2023,80.35
CHE,2024,80.73
CHE,2025,80.728
CHI,2015,64.293
CHI,2016,64.82
CHI,2017,64.883
CHI,2018,64.95
CHI,2019,65.183
CHI,2020,64.445
CHI,2021,65.18
CHI,2022,65.534
CHI,2023,64.706
CHI,2024,64.579
CHI,2025,64.507
CHL,2015,57.017
CHL,2016,57.631
CHL,2017,58.918
CHL,2018,59.827
CHL,2019,60.066
CHL,2020,52.633
CHL,2021,54.219
CHL,2022,58.269
CHL,2023,60.577
CHL,2024,61.791
CHL,2025,62.188
CHN,2015,69.866
CHN,2016,69.911
CHN,2017,69.899
CHN,2018,69.901
CHN,2019,69.998
CHN,2020,68.647
CHN,2021,70.708
CHN,2022,69.936
CHN,2023,70.473
CHN,2024,69.824
CHN,2025,69.576
CIV,2015,60.529
CIV,2016,59.417
CIV,2017,58.965
CIV,2018,58.49
