iso3c,year,value
BGD,2016,1300
BGD,2017,1374
BGD,2018,1462
BGD,2019,1564
BGD,2020,1605
BGD,2021,1702
BGD,2022,1804
BGD,2023,1885
BGD,2024,1941
BGR,2015,7269
BGR,2016,7587
BGR,2017,7899
BGR,2018,8194
BGR,2019,8626
BGR,2020,8440
BGR,2021,9161
BGR,2022,9598
BGR,2023,9787
BGR,2024,10127
BHR,2015,23734
BHR,2016,23715
BHR,2017,23607
BHR,2018,24060
BHR,2019,24874
BHR,2020,23587
BHR,2021,24087
BHR,2022,25234
BHR,2023,25343
BHR,2024,25812
BHS,2015,30719
BHS,2016,30152
BHS,2017,30975
BHS,2018,31537
BHS,2019,31118
BHS,2020,24792
BHS,2021,29114
BHS,2022,32186
BHS,2023,33010
BHS,2024,33968
BIH,2015,4662
BIH,2016,4877
BIH,2017,5100
BIH,2018,5360
BIH,2019,5583
BIH,2020,5491
BIH,2021,5996
BIH,2022,6327
BIH,2023,6493
BIH,2024,6730
BLR,2015,5967
BLR,2016,5811
BLR,2017,5965
BLR,2018,6166
BLR,2019,6268
BLR,2020,6252
BLR,2021,6458
BLR,2022,6207
BLR,2023,6498
BLR,2024,6792
BLZ,2015,6155
BLZ,2016,6012
BLZ,2017,5768
BLZ,2018,5708
BLZ,2019,5864
BLZ,2020,5006
BLZ,2021,5839
BLZ,2022,6263
BLZ,2023,6166
BLZ,2024,6290
BMU,2015,104855
BMU,2016,104191
BMU,2017,107735
BMU,2018,106843
BMU,2019,106710
BMU,2020,99000
BMU,2021,103135
BMU,2022,109643
BMU,2023,115125
BMU,2024,122118
BOL,2015,2996
BOL,2016,3078
BOL,2017,3160
BOL,2018,3205
BOL,2019,3207
BOL,2020,2765
BOL,2021,3012
BOL,2022,3088
BOL,2023,3123
BOL,2024,3046
BRA,2015,8936
BRA,2016,8578
BRA,2017,8628
BRA,2018,8722
BRA,2019,8771
BRA,2020,8435
BRA,2021,8799
BRA,2022,9032
BRA,2023,9288
BRA,2024,9567
BRB,2015,20424
BRB,2016,20685
BRB,2017,20789
BRB,2018,20484
BRB,2019,20494
BRB,2020,17520
BRB,2021,17475
BRB,2022,20473
BRB,2023,21068
BRB,2024,21581
BRN,2015,30625
BRN,2016,29492
BRN,2017,29525
BRN,2018,29200
BRN,2019,29996
BRN,2020,30016
BRN,2021,29256
BRN,2022,28549
BRN,2023,28646
BRN,2024,29564
BTN,2015,2954
BTN,2016,3173
BTN,2017,3212
BTN,2018,3301
BTN,2019,3467
BTN,2020,3092
BTN,2021,3206
BTN,2022,3350
BTN,2023,3481
BWA,2015,6141
BWA,2016,6491
BWA,2017,6663
BWA,2018,6844
BWA,2019,6952
BWA,2020,6254
BWA,2021,6896
BWA,2022,7160
BWA,2023,7269
BWA,2024,6937
CAF,2015,366
CAF,2016,377
CAF,2017,387
CAF,2018,395
CAF,2019,402
CAF,2020,399
CAF,2021,396
CAF,2022,399
CAF,2023,397
CAF,2024,390
CAN,2015,43594
CAN,2016,43551
CAN,2017,44339
CAN,2018,44907
CAN,2019,45100
CAN,2020,42366
CAN,2021,44639
CAN,2022,45678
CAN,2023,45048
CAN,2024,44413
CHE,2015,83806
CHE,2016,84611
CHE,2017,84968
CHE,2018,86757
CHE,2019,87124
CHE,2020,84637
CHE,2021,88661
CHE,2022,90605
CHE,2023,90077
CHE,2024,90067
CHI,2015,61848
CHI,2016,62434
CHI,2017,63393
CHI,2018,63860
CHI,2019,64595
CHI,2020,58637
CHI,2021,64268
CHI,2022,67509
CHI,2023,69818
CHL,2015,13434
CHL,2016,13505
CHL,2017,13473
CHL,2018,13763
CHL,2019,13631
CHL,2020,12679
CHL,2021,14051
CHL,2022,14283
CHL,2023,14280
CHL,2024,14579
CHN,2015,8175
CHN,2016,8679
CHN,2017,9222
CHN,2018,9799
CHN,2019,10356
CHN,2020,10574
CHN,2021,11470
CHN,2022,11831
CHN,2023,12484
CHN,2024,13122
CIV,2015,1815
CIV,2016,1889
CIV,2017,1973
CIV,2018,2013
CIV,2019,2093
CIV,2020,2055
CIV,2021,2146
CIV,2022,2227
CIV,2023,2315
CIV,2024,2396
CMR,2015,1415
CMR,2016,1436
CMR,2017,1445
CMR,2018,1461
CMR,2019,1470
CMR,2020,1435
CMR,2021,1444
CMR,2022,1459
CMR,2023,1468
CMR,2024,1481
COD,2015,496
COD,2016,480
COD,2017,483
COD,2018,495
COD,2019,483
COD,2020,471
COD,2021,485
COD,2022,514
COD,2023,539
COD,2024,554
COG,2015,2439
COG,2016,2174
COG,2017,2003
COG,2018,1910
COG,2019,1886
COG,2020,1726
COG,2021,1702
COG,2022,1686
COG,2023,1677
COG,2024,1680
COL,2015,6249
COL,2016,6316
COL,2017,6310
COL,2018,6354
COL,2019,6440
COL,2020,5892
COL,2021,6457
COL,2022,6857
COL,2023,6829
COL,2024,6864
COM,2015,1329
COM,2016,1346
COM,2017,1369
COM,2018,1392
COM,2019,1389
COM,2020,1360
COM,2021,1360
COM,2022,1368
COM,2023,1383
COM,2024,1402
CPV,2015,3415
CPV,2016,3560
CPV,2017,3720
CPV,2018,3854
CPV,2019,4116
CPV,2020,3256
CPV,2021,3472
CPV,2022,3998
CPV,2023,4169
CPV,2024,4449
CRI,2015,11715
CRI,2016,12084
CRI,2017,12469
CRI,2018,12680
CRI,2019,12878
CRI,2020,12242
CRI,2021,13147
CRI,2022,13686
CRI,2023,14319
CRI,2024,14867
CUB,2015,7728
CUB,2016,7774
CUB,2017,7927
CUB,2018,8120
CUB,2019,8125
CUB,2020,7252
CUB,2021,7379
CUB,2022,7552
CUB,2023,7433
CUB,2024,7381
CUW,2015,19362
CUW,2016,18953
CUW,2017,18651
CUW,2018,18355
CUW,2019,17981
CUW,2020,14850
CUW,2021,15625
CUW,2022,16773
CUW,2023,17327
CUW,2024,18045
CYM,2015,76379
CYM,2016,77032
CYM,2017,77717
CYM,2018,79306
CYM,2019,80715
CYM,2020,75200
CYM,2021,77260
CYM,2022,80029
CYM,2023,83005
CYP,2015,23088
CYP,2016,24478
CYP,2017,25666
CYP,2018,26962
CYP,2019,28167
CYP,2020,26896
CYP,2021,29517
CYP,2022,31371
CYP,2023,31885
CYP,2024,32617
CZE,2015,17932
CZE,2016,18359
CZE,2017,19258
CZE,2018,19737
CZE,2019,20360
CZE,2020,19233
CZE,2021,20374
CZE,2022,20627
CZE,2023,20273
CZE,2024,20445
DEU,2015,41930
DEU,2016,42517
DEU,2017,43543
DEU,2018,43906
DEU,2019,44235
DEU,2020,42373
DEU,2021,44011
DEU,2022,44817
DEU,2023,44369
DEU,2024,44028
DJI,2015,2376
DJI,2016,2503
DJI,2017,2596
DJI,2018,2677
DJI,2019,2782
DJI,2020,2773
DJI,2021,2854
DJI,2022,2960
DJI,2023,3118
DJI,2024,3290
DMA,2015,8283
DMA,2016,8500
DMA,2017,7986
DMA,2018,8261
DMA,2019,8625
DMA,2020,7303
DMA,2021,7738
DMA,2022,8591
DMA,2023,8947
DMA,2024,9173
DNK,2015,53094
DNK,2016,54300
DNK,2017,55601
DNK,2018,56355
DNK,2019,57115
DNK,2020,55935
DNK,2021,59313
DNK,2022,59109
DNK,2023,59027
DNK,2024,60773
DOM,2015,6801
DOM,2016,7178
DOM,2017,7379
DOM,2018,7819
DOM,2019,8117
DOM,2020,7396
DOM,2021,8345
DOM,2022,8698
DOM,2023,8810
DOM,2024,9168
DZA,2015,4685
DZA,2016,4769
DZA,2017,4743
DZA,2018,4717
DZA,2019,4673
DZA,2020,4364
DZA,2021,4457
DZA,2022,4544
DZA,2023,4660
DZA,2024,4766
ECU,2015,5976
ECU,2016,5849
ECU,2017,6104
ECU,2018,6063
ECU,2019,5971
ECU,2020,5356
ECU,2021,5815
ECU,2022,6107
ECU,2023,6175
ECU,2024,5999
EGY,2015,3307
EGY,2016,3381
EGY,2017,3453
EGY,2018,3569
EGY,2019,3701
EGY,2020,3771
EGY,2021,3837
EGY,2022,4030
EGY,2023,4111
EGY,2024,4138
ESP,2015,25982
ESP,2016,26719
ESP,2017,27426
ESP,2018,27957
ESP,2019,28301
ESP,2020,25077
ESP,2021,26705
ESP,2022,28203
ESP,2023,28559
ESP,2024,29245
EST,2015,17722
EST,2016,18265
EST,2017,19271
EST,2018,19914
EST,2019,20580
EST,2020,19947
EST,2021,21571
EST,2022,21023
EST,2023,20126
EST,2024,20078
ETH,2015,598
ETH,2016,637
ETH,2017,679
ETH,2018,706
ETH,2019,745
ETH,2020,769
ETH,2021,791
ETH,2022,811
ETH,2023,842
ETH,2024,883
FIN,2015,42560
FIN,2016,43530
FIN,2017,44862
FIN,2018,45337
FIN,2019,45899
FIN,2020,44691
FIN,2021,45792
FIN,2022,46016
FIN,2023,45357
FIN,2024,45254
FJI,2015,5098
FJI,2016,5219
FJI,2017,5501
FJI,2018,5720
FJI,2019,5701
FJI,2020,4721
FJI,2021,4507
FJI,2022,5292
FJI,2023,5762
FJI,2024,5935
FRA,2015,36702
FRA,2016,36921
FRA,2017,37581
FRA,2018,38062
FRA,2019,38705
FRA,2020,35709
FRA,2021,38031
FRA,2022,38868
FRA,2023,39319
FRA,2024,39683
FRO,2015,52637
FRO,2016,52757
FRO,2017,53831
FRO,2018,54434
FRO,2019,56029
FRO,2020,54302
FRO,2021,56270
FRO,2022,57775
FRO,2023,59050
FRO,2024,59258
FSM,2015,2853
FSM,2016,2870
FSM,2017,2922
FSM,2018,2911
FSM,2019,3019
FSM,2020,2952
FSM,2021,3024
FSM,2022,2923
FSM,2023,2923
FSM,2024,2930
GAB,2015,7047
GAB,2016,6991
GAB,2017,6840
GAB,2018,6725
GAB,2019,6818
GAB,2020,6534
GAB,2021,6479
GAB,2022,6527
GAB,2023,6541
GAB,2024,6619
GBR,2015,45255
GBR,2016,45888
GBR,2017,47018
GBR,2018,47515
GBR,2019,47865
GBR,2020,42982
GBR,2021,46487
GBR,2022,48433
GBR,2023,47935
GBR,2024,47961
GEO,2015,4087
GEO,2016,4225
GEO,2017,4443
GEO,2018,4714
GEO,2019,4976
GEO,2020,4660
GEO,2021,5175
GEO,2022,5736
GEO,2023,6181
GEO,2024,6808
GHA,2015,1723
GHA,2016,1741
GHA,2017,1841
GHA,2018,1915
GHA,2019,2000
GHA,2020,1970
GHA,2021,2030
GHA,2022,2067
GHA,2023,2092
GHA,2024,2168
GIN,2015,747
GIN,2016,807
GIN,2017,868
GIN,2018,900
GIN,2019,926
GIN,2020,946
GIN,2021,974
GIN,2022,988
GIN,2023,1017
GIN,2024,1046
GMB,2015,620
GMB,2016,615
GMB,2017,629
GMB,2018,658
GMB,2019,683
GMB,2020,671
GMB,2021,689
GMB,2022,711
GMB,2023,736
GMB,2024,759
GNB,2015,645
GNB,2016,663
GNB,2017,677
GNB,2018,686
GNB,2019,706
GNB,2020,710
GNB,2021,730
GNB,2022,753
GNB,2023,779
GNB,2024,794
GNQ,2015,9069
GNQ,2016,7972
GNQ,2017,7259
GNQ,2018,6579
GNQ,2019,6018
GNQ,2020,5575
GNQ,2021,5488
GNQ,2022,5524
GNQ,2023,5118
GNQ,2024,5042
GRC,2015,17981
GRC,2016,18050
GRC,2017,18352
GRC,2018,18769
GRC,2019,19217
GRC,2020,17487
GRC,2021,19233
GRC,2022,20552
GRC,2023,21051
GRC,2024,21495
GRD,2015,8694
GRD,2016,8984
GRD,2017,9357
GRD,2018,9744
GRD,2019,9786
GRD,2020,8413
GRD,2021,8782
GRD,2022,9406
GRD,2023,9818
GRD,2024,10196
GRL,2015,44536
GRL,2016,46562
GRL,2017,46598
GRL,2018,47013
GRL,2019,48171
GRL,2020,48170
GRL,2021,48710
GRL,2022,49679
GRL,2023,49930
GTM,2015,3894
GTM,2016,3925
GTM,2017,3973
GTM,2018,4040
GTM,2019,4139
GTM,2020,4006
GTM,2021,4269
GTM,2022,4385
GTM,2023,4471
GTM,2024,4563
GUM,2015,35166
GUM,2016,35374
GUM,2017,35851
GUM,2018,35731
GUM,2019,36830
GUM,2020,32885
GUM,2021,33239
GUM,2022,34628
GUY,2015,5640
GUY,2016,5819
GUY,2017,5997
GUY,2018,6081
GUY,2019,6279
GUY,2020,9011
GUY,2021,10712
GUY,2022,17365
GUY,2023,23101
GUY,2024,33035
HKG,2015,42432
HKG,2016,43088
HKG,2017,44381
HKG,2018,45281
HKG,2019,44195
HKG,2020,41451
HKG,2021,44531
HKG,2022,43282
HKG,2023,43551
HKG,2024,44713
HND,2015,2271
HND,2016,2316
HND,2017,2383
HND,2018,2430
HND,2019,2448
HND,2020,2189
HND,2021,2424
HND,2022,2482
HND,2023,2527
HND,2024,2573
HRV,2015,12284
HRV,2016,12848
HRV,2017,13485
HRV,2018,14061
HRV,2019,14642
HRV,2020,13545
HRV,2021,15395
HRV,2022,16618
HRV,2023,17225
HRV,2024,17854
HTI,2015,1411
HTI,2016,1417
HTI,2017,1433
HTI,2018,1437
HTI,2019,1394
HTI,2020,1332
HTI,2021,1293
HTI,2022,1257
HTI,2023,1219
HTI,2024,1155
HUN,2015,12783
HUN,2016,13146
HUN,2017,13734
HUN,2018,14534
HUN,2019,15291
HUN,2020,14664
HUN,2021,15788
HUN,2022,16488
HUN,2023,16375
HUN,2024,16519
IDN,2015,3288
IDN,2016,3417
IDN,2017,3554
IDN,2018,3701
IDN,2019,3851
IDN,2020,3739
IDN,2021,3851
IDN,2022,4025
IDN,2023,4193
IDN,2024,4368
IMN,2015,84754
IMN,2016,90784
IMN,2017,93200
IMN,2018,95040
IMN,2019,95110
IMN,2020,86595
IMN,2021,89874
IMN,2022,86103
IND,2015,1584
IND,2016,1694
IND,2017,1789
IND,2018,1883
IND,2019,1936
IND,2020,1807
IND,2021,1965
IND,2022,2098
IND,2023,2271
IND,2024,2397
IRL,2015,64250
IRL,2016,64206
IRL,2017,69749
IRL,2018,74029
IRL,2019,76486
IRL,2020,80928
IRL,2021,92781
IRL,2022,97794
IRL,2023,93542
IRL,2024,94475
IRN,2015,4953
IRN,2016,5313
IRN,2017,5395
IRN,2018,5127
IRN,2019,4952
IRN,2020,5133
IRN,2021,5301
IRN,2022,5465
IRN,2023,5688
IRN,2024,5834
IRQ,2015,4440
IRQ,2016,4933
IRQ,2017,4736
IRQ,2018,4749
IRQ,2019,4898
IRQ,2020,4214
IRQ,2021,4183
IRQ,2022,4413
IRQ,2023,4337
IRQ,2024,4180
ISL,2015,53506
ISL,2016,56049
ISL,2017,56658
ISL,2018,57732
ISL,2019,57119
ISL,2020,52464
ISL,2021,54285
ISL,2022,57607
ISL,2023,60019
ISL,2024,59307
ISR,2015,36213
ISR,2016,37094
ISR,2017,37963
ISR,2018,38730
ISR,2019,39407
ISR,2020,37936
ISR,2021,40805
ISR,2022,42516
ISR,2023,42012
ISR,2024,41845
ITA,2015,30640
ITA,2016,31078
ITA,2017,31636
ITA,2018,31819
ITA,2019,32180
ITA,2020,29470
ITA,2021,32268
ITA,2022,33892
ITA,2023,34240
ITA,2024,34495
JAM,2015,5339
JAM,2016,5472
JAM,2017,5586
JAM,2018,5718
JAM,2019,5815
JAM,2020,5318
JAM,2021,5607
JAM,2022,5965
JAM,2023,6128
JAM,2024,6096
JOR,2015,4043
JOR,2016,3933
JOR,2017,3941
JOR,2018,3929
JOR,2019,3919
JOR,2020,3807
JOR,2021,3874
JOR,2022,3910
JOR,2023,3958
JOR,2024,4017
JPN,2015,34961
JPN,2016,35242
JPN,2017,35862
JPN,2018,36139
JPN,2019,36044
JPN,2020,34643
JPN,2021,35741
JPN,2022,36238
JPN,2023,36953
JPN,2024,37153
KAZ,2015,10196
KAZ,2016,10151
KAZ,2017,10404
KAZ,2018,10670
KAZ,2019,10990
KAZ,2020,10565
KAZ,2021,10873
KAZ,2022,11058
KAZ,2023,11453
KAZ,2024,11873
KEN,2015,1489
KEN,2016,1518
KEN,2017,1542
KEN,2018,1597
KEN,2019,1646
KEN,2020,1609
KEN,2021,1699
KEN,2022,1748
KEN,2023,1811
KEN,2024,1860
KGZ,2015,1106
KGZ,2016,1128
KGZ,2017,1157
KGZ,2018,1175
KGZ,2019,1202
KGZ,2020,1093
KGZ,2021,1133
KGZ,2022,1212
KGZ,2023,1298
KGZ,2024,1392
KHM,2015,1547
KHM,2016,1645
KHM,2017,1754
KHM,2018,1884
KHM,2019,2008
KHM,2020,1909
KHM,2021,1939
KHM,2022,2011
KHM,2023,2085
KHM,2024,2183
KIR,2015,1640
KIR,2016,1731
KIR,2017,1770
KIR,2018,1804
KIR,2019,1835
KIR,2020,1777
KIR,2021,1894
KIR,2022,1948
KIR,2023,1969
KIR,2024,2042
KNA,2015,20329
KNA,2016,21134
KNA,2017,21192
KNA,2018,21635
KNA,2019,22298
KNA,2020,18919
KNA,2021,19032
KNA,2022,21051
KNA,2023,21664
KNA,2024,21692
KOR,2015,30172
KOR,2016,31005
KOR,2017,31980
KOR,2018,32853
KOR,2019,33496
KOR,2020,33216
KOR,2021,34793
KOR,2022,35809
KOR,2023,36348
KOR,2024,37048
KWT,2015,29882
KWT,2016,29454
KWT,2017,27048
KWT,2018,26706
KWT,2019,26580
KWT,2020,25542
KWT,2021,26203
KWT,2022,26580
KWT,2023,24716
KWT,2024,23868
LAO,2015,2121
LAO,2016,2235
LAO,2017,2352
LAO,2018,2460
LAO,2019,2555
LAO,2020,2530
LAO,2021,2557
LAO,2022,2589
LAO,2023,2649
LAO,2024,2721
LBN,2015,7714
LBN,2016,8019
LBN,2017,8306
LBN,2018,8389
LBN,2019,8064
LBN,2020,6441
LBN,2021,5973
LBN,2022,5909
LBN,2023,5835
LBR,2015,693
LBR,2016,668
LBR,2017,671
LBR,2018,666
LBR,2019,637
LBR,2020,605
LBR,2021,622
LBR,2022,638
LBR,2023,653
LBR,2024,665
LBY,2015,7458
LBY,2016,7236
LBY,2017,9436
LBY,2018,10021
LBY,2019,8768
LBY,2020,6103
LBY,2021,7731
LBY,2022,7003
LBY,2023,7630
LBY,2024,7696
LCA,2015,10335
LCA,2016,10644
LCA,2017,10960
LCA,2018,11234
LCA,2019,11115
LCA,2020,8379
LCA,2021,9337
LCA,2022,11224
LCA,2023,11440
LCA,2024,11855
LIE,2015,167187
LKA,2015,4058
LKA,2016,4215
LKA,2017,4436
LKA,2018,4493
LKA,2019,4456
LKA,2020,4227
LKA,2021,4358
LKA,2022,4033
LKA,2023,3965
LKA,2024,4186
LSO,2015,1121
LSO,2016,1148
LSO,2017,1098
LSO,2018,1068
LSO,2019,1041
LSO,2020,945
LSO,2021,955
LSO,2022,968
LSO,2023,974
LSO,2024,991
LTU,2015,14270
LTU,2016,14823
LTU,2017,15696
LTU,2018,16605
LTU,2019,17432
LTU,2020,17444
LTU,2021,18570
LTU,2022,18885
LTU,2023,18686
LTU,2024,19093
LUX,2015,105462
LUX,2016,108351
LUX,2017,107142
LUX,2018,106789
LUX,2019,107592
LUX,2020,105274
LUX,2021,110873
LUX,2022,107467
LUX,2023,105423
LUX,2024,104147
LVA,2015,13322
LVA,2016,13787
LVA,2017,14383
LVA,2018,15120
LVA,2019,15328
LVA,2020,14901
LVA,2021,16070
LVA,2022,16421
LVA,2023,16229
LVA,2024,16375
MAC,2015,69903
MAC,2016,68391
MAC,2017,75650
MAC,2018,79179
MAC,2019,75725
MAC,2020,33854
MAC,2021,41634
MAC,2022,34001
MAC,2023,59474
MAC,2024,63377
MAR,2015,3146
MAR,2016,3124
MAR,2017,3243
MAR,2018,3305
MAR,2019,3365
MAR,2020,3091
MAR,2021,3309
MAR,2022,3335
MAR,2023,3421
MAR,2024,3516
MCO,2015,170437
MCO,2016,173120
MCO,2017,165782
MCO,2018,173042
MCO,2019,185583
MCO,2020,161263
MCO,2021,194675
MCO,2022,214360
MCO,2023,225884
MCO,2024,247170
MDA,2015,2750
MDA,2016,2911
MDA,2017,3085
MDA,2018,3268
MDA,2019,3439
MDA,2020,3189
MDA,2021,3688
MDA,2022,3612
MDA,2023,3761
MDA,2024,3852
MDG,2015,445
MDG,2016,451
MDG,2017,457
MDG,2018,459
MDG,2019,467
MDG,2020,423
MDG,2021,432
MDG,2022,439
MDG,2023,446
MDG,2024,453
MDV,2015,9645
MDV,2016,9909
MDV,2017,10263
MDV,2018,10794
MDV,2019,11195
MDV,2020,7296
MDV,2021,9759
MDV,2022,10940
MDV,2023,11440
MDV,2024,11799
MEX,2015,10021
MEX,2016,10101
MEX,2017,10194
MEX,2018,10297
MEX,2019,10159
MEX,2020,9235
MEX,2021,9728
MEX,2022,10013
MEX,2023,10259
MEX,2024,10316
MHL,2015,3764
MHL,2016,3947
MHL,2017,4191
MHL,2018,4542
MHL,2019,5163
MHL,2020,5173
MHL,2021,5455
MHL,2022,5591
MHL,2023,5482
MHL,2024,5811
MKD,2015,5263
MKD,2016,5430
MKD,2017,5511
MKD,2018,5698
MKD,2019,5962
MKD,2020,5744
MKD,2021,6065
MKD,2022,6251
MKD,2023,6424
MKD,2024,6629
MLI,2015,838
MLI,2016,861
MLI,2017,879
MLI,2018,893
MLI,2019,910
MLI,2020,872
MLI,2021,872
MLI,2022,878
MLI,2023,892
MLI,2024,910
MLT,2015,25530
MLT,2016,25970
MLT,2017,28547
MLT,2018,29537
MLT,2019,29523
MLT,2020,27862
MLT,2021,31436
MLT,2022,31431
MLT,2023,33408
MLT,2024,34670
MMR,2015,1167
MMR,2016,1225
MMR,2017,1291
MMR,2018,1362
MMR,2019,1441
MMR,2020,1301
MMR,2021,1137
MMR,2022,1175
MMR,2023,1178
MMR,2024,1158
MNE,2015,6421
MNE,2016,6634
MNE,2017,6841
MNE,2018,7159
MNE,2019,7470
MNE,2020,6352
MNE,2021,7198
MNE,2022,7774
MNE,2023,8278
MNE,2024,8540
MNG,2015,3839
MNG,2016,3818
MNG,2017,3956
MNG,2018,4184
MNG,2019,4338
MNG,2020,4066
MNG,2021,4064
MNG,2022,4206
MNG,2023,4457
MNG,2024,4627
MNP,2015,17665
MNP,2016,23159
MNP,2017,28989
MNP,2018,23757
MNP,2019,21451
MNP,2020,15410
MNP,2021,16365
MNP,2022,19462
MOZ,2015,611
MOZ,2016,621
MOZ,2017,618
MOZ,2018,621
MOZ,2019,617
MOZ,2020,592
MOZ,2021,588
MOZ,2022,596
MOZ,2023,610
MOZ,2024,606
MRT,2015,1555
MRT,2016,1528
MRT,2017,1576
MRT,2018,1603
MRT,2019,1605
MRT,2020,1553
MRT,2021,1520
MRT,2022,1577
MRT,2023,1635
MRT,2024,1689
MUS,2015,9631
MUS,2016,9996
MUS,2017,10380
MUS,2018,10790
MUS,2019,11098
MUS,2020,9484
MUS,2021,9804
MUS,2022,10688
MUS,2023,11348
MUS,2024,11935
MWI,2015,540
MWI,2016,538
MWI,2017,545
MWI,2018,554
MWI,2019,570
MWI,2020,559
MWI,2021,570
MWI,2022,561
MWI,2023,557
MWI,2024,552
MYS,2015,9649
MYS,2016,9901
MYS,2017,10294
MYS,2018,10610
MYS,2019,10903
MYS,2020,10171
MYS,2021,10388
MYS,2022,11192
MYS,2023,11445
MYS,2024,11884
NAM,2015,4774
NAM,2016,4649
NAM,2017,4477
NAM,2018,4400
NAM,2019,4243
NAM,2020,3787
NAM,2021,3810
NAM,2022,3906
NAM,2023,3978
NAM,2024,4034
NCL,2015,30859
NER,2015,486
NER,2016,495
NER,2017,502
NER,2018,520
NER,2019,532
NER,2020,533
NER,2021,523
NER,2022,567
NER,2023,558
NER,2024,595
NGA,2015,2586
NGA,2016,2482
NGA,2017,2442
NGA,2018,2432
NGA,2019,2432
NGA,2020,2229
NGA,2021,2207
NGA,2022,2254
NGA,2023,2281
NGA,2024,2325
NIC,2015,2074
NIC,2016,2140
NIC,2017,2210
NIC,2018,2107
NIC,2019,2020
NIC,2020,1950
NIC,2021,2128
NIC,2022,2176
NIC,2023,2241
NIC,2024,2290
NLD,2015,45794
NLD,2016,46655
NLD,2017,47670
NLD,2018,48463
NLD,2019,49254
NLD,2020,47087
NLD,2021,49781
NLD,2022,51778
NLD,2023,50961
NLD,2024,51179
NOR,2015,74810
NOR,2016,75017
NOR,2017,76247
NOR,2018,76374
NOR,2019,76712
NOR,2020,75287
NOR,2021,77813
NOR,2022,79620
NOR,2023,78776
NOR,2024,79668
NPL,2015,876
NPL,2016,875
NPL,2017,952
NPL,2018,1022
NPL,2019,1077
NPL,2020,1032
NPL,2021,1063
NPL,2022,1114
NPL,2023,1136
NPL,2024,1180
NRU,2015,7747
NRU,2016,7926
NRU,2017,7308
NRU,2018,7150
NRU,2019,7687
NRU,2020,7771
NRU,2021,8326
NRU,2022,8499
