iso3c,year,value
ABW,2015,75.405
ABW,2016,75.54
ABW,2017,75.62
ABW,2018,75.88
ABW,2019,76.019
ABW,2020,75.406
ABW,2021,73.655
ABW,2022,76.226
ABW,2023,76.353
ABW,2024,76.5
AFG,2015,62.27
AFG,2016,62.646
AFG,2017,62.406
AFG,2018,62.443
AFG,2019,62.941
AFG,2020,61.454
AFG,2021,60.417
AFG,2022,65.617
AFG,2023,66.035
AFG,2024,66.289
AGO,2015,61.042
AGO,2016,61.619
AGO,2017,62.122
AGO,2018,62.622
AGO,2019,63.051
AGO,2020,63.116
AGO,2021,62.958
AGO,2022,64.246
AGO,2023,64.617
AGO,2024,64.805
ALB,2015,78.358
ALB,2016,78.643
ALB,2017,78.9
ALB,2018,79.238
ALB,2019,79.467
ALB,2020,77.824
ALB,2021,76.844
ALB,2022,78.769
ALB,2023,79.602
ALB,2024,79.776
AND,2015,84.532
AND,2016,84.489
AND,2017,84.359
AND,2018,84.242
AND,2019,84.098
AND,2020,79.418
AND,2021,82.331
AND,2022,84.016
AND,2023,84.041
AND,2024,84.188
ARE,2015,82.076
ARE,2016,82.195
ARE,2017,82.388
ARE,2018,82.449
ARE,2019,82.596
ARE,2020,81.936
ARE,2021,79.083
ARE,2022,80.487
ARE,2023,82.909
ARE,2024,83.069
ARG,2015,76.6
ARG,2016,76.105
ARG,2017,76.543
ARG,2018,76.77
ARG,2019,76.847
ARG,2020,75.878
ARG,2021,73.948
ARG,2022,75.806
ARG,2023,77.395
ARG,2024,77.543
ARM,2015,74.229
ARM,2016,74.494
ARM,2017,74.744
ARM,2018,74.978
ARM,2019,75.193
ARM,2020,68.89
ARM,2021,72.552
ARM,2022,74.633
ARM,2023,75.683
ARM,2024,75.846
ASM,2015,72.654
ASM,2016,72.64
ASM,2017,72.801
ASM,2018,72.794
ASM,2019,72.751
ASM,2020,72.672
ASM,2021,72.708
ASM,2022,72.752
ASM,2023,72.852
ASM,2024,72.992
ATG,2015,76.892
ATG,2016,76.968
ATG,2017,77.03
ATG,2018,77.132
ATG,2019,77.168
